date,home_team,away_team,home_score,away_score,home_lineup,away_lineup 
9-7-2015,St Patrick's (IRL),Skonto (LVA),['0'],['2'],"['Brendan Clarke', ""Ger O'Brien"", 'Ian Bermingham', 'Greg Bolger', 'Conan Byrne', 'Christy Fagan', 'Killian Brennan', 'Lee Desmond', 'Kenny Browne', 'Chris Forrester', 'Aaron Greene']","['Andrejs Pavlovs', 'Oļegs Timofejevs', 'Renārs Rode', 'Vitālijs Smirnovs', 'Ivan Murillo', 'Igors Kozlovs', 'Edgars Jermolajevs', 'Vladislavs Gutkovskis', 'Andrejs Kovaļovs', 'Artūrs Karašausks', 'Vladislavs Sorokins']"
9-7-2015,Aberdeen (SCO),Shkëndija (MKD),['0'],['0'],"['Danny Ward', 'Shaleum Logan', 'Graeme Shinnie', 'Andrew Considine', 'Ashton Taylor', 'Kenny McLean', 'Willo Flood', 'Adam Rooney', 'Niall McGinn', 'Jonny Hayes', 'Ryan Jack']","['Marko Jovanovski', 'Abdula Dzelil', 'Armend Alimi', 'Ardian Cuculi', 'Artim Polozani', 'Besir Demiri', 'Blagoja Todorovski', 'Stênio Júnior', 'Victor Juffo', 'Ferhan Hasani', 'Besart Ibraimi']"
9-7-2015,Valletta (MLT),Newtown (WAL),['1'],['2'],"['Nicholas Vella', 'Jonathan Caruana', 'Ryan Camilleri', 'Dyson Falzon', 'Thierry Fidjeu', 'Roderick Briffa', 'Claudio Pani', 'Jhonnattann', 'Juan Cruz Gill', 'Llywelyn Cremona', 'Abdelkarim Nafti']","['David Jones', 'Steffan Edwards', 'Matty Owen', 'Kieren Mills-Evans', 'Shane Sutton', 'Matthew Hearsey', 'Luke Boundford', 'Jason Oswell', 'Neil Mitchell', 'Craig Williams', 'Tom Goodwin']"
9-7-2015,St Johnstone (SCO),Alashkert (ARM),['2'],['1'],"['Alan Mannus', 'Thomas Scobbie', 'Frazer Wright', 'Steven Anderson', 'Steven McLean', 'John Sutton', 'Joseph Shaughnessy', 'Scott Brown', 'Brian Easton', 'Chris Kane', ""Michael O'Halloran""]","['Gevorg Kasparov', 'Sékou Fofana', 'Karen Muradyan', 'Ararat Arakelyan', 'Khoren Veranyan', 'Gevorg Poghosyan', 'Aram Bareghamyan', 'Siarhei Usenia', 'Vahagn Minasyan', 'Artak Grigoryan', 'Norayr Gyozalyan']"
9-7-2015,Titograd (MNE),Neftçi (AZE),['1'],['1'],"['Mileta Radulović', 'Luka Pejović', 'Mirko Raičević', 'Blažo Igumanović', 'Milan Djurišić', 'Luka Mirković', 'Miloš S. Radulović', 'Miloš Lakić', 'Ivan Vuković', 'Miloš B. Radulović', 'Marko Šćepanović']","['Agil Mammadov', 'Melli', 'Ailton', 'Araz Abdullayev', 'Ruslan Gurbanov', 'Mahammad Kurbanov', 'Rahman Hajiyev', 'Cauê', 'Samir Masimov', 'Kamal Gurbanov', 'Elvin Badalov']"
9-7-2015,Čukarički (SRB),Domžale (SVN),['0'],['0'],"['Nemanja Stevanović', 'Lucas Piasentin', 'Dragoljub Srnić', 'Branislav Janković', 'Igor Matić', 'Andrija Pavlović', 'Slavoljub Srnić', 'Filip Stojković', 'Bojan Ostojić', 'Petar Bojic', 'Rajko Brežančić']","['Nejc Vidmar', 'Nejc Skubic', 'Kenan Horić', 'Rudi Požeg Vancaš', 'Matej Podlogar', 'Lucas Horvat', 'Dejan Trajkovski', 'Žan Majer', 'Benjamin Morel', 'Uros Korun', 'Zeni Husmani']"
14-7-2015,Sarajevo (BIH),Lech (POL),['0'],['2'],"['Senedin Oštraković', 'Miloš Stojčev', 'Krste Velkovski', 'Anel Hebibović', 'Milan Stepanov', 'Haris Duljević', 'Leon Benko', 'Tomislav Barbarić', 'Gojko Cimirot', 'Bojan Puzigaća', 'Samir Radovac']","['Jasmin Burić', 'Barry Douglas', 'Tomasz Kędziora', 'Tamás Kádár', 'Łukasz Trałka', 'Karol Linetty', 'Szymon Pawłowski', 'Denis Thomalla', 'Kasper Hämäläinen', 'Dawid Kownacki', 'Marcin Kamiński']"
14-7-2015,Partizan (SRB),Dila (GEO),['1'],['0'],"['Živko Živković', 'Miroslav Vulićević', 'Nemanja Petrović', 'Gregor Balažic', 'Darko Brašanac', 'Stefan Babović', 'Nikola Ninković', 'Lazar Ćirković', 'Abubakar Oumaru', 'Marko Jevtović', 'Valeri Bozhinov']","['Oleksii Shevchenko', 'Davit Khurtsilava', 'Giorgi Papava', 'Guga Palavandishvili', 'Luka Razmadze', 'Giorgi Iluridze', 'Dato Kvirkvelia', 'Aleksandre Kvakhadze', 'Lasha Gvalia', 'Giorgi Navalovski', 'Otar Martsvaladze']"
14-7-2015,Trenčín (SVK),FCSB (ROU),['0'],['2'],"['Igor Šemrinec', 'Milan Rundić', 'Gino van Kessel', 'Rabiu Ibrahim', 'Jairo', 'Kingsley Madu', 'Peter Čögley', 'Dávid Guba', 'Matúš Bero', 'Ramón', 'Stanislav Lobotka']","['Valentin Cojocaru', 'Paul Papp', 'Alexandru Chipciu', 'Nicolae Stanciu', 'Muniru Sulley', 'Grégory Tadé', 'Guilherme', 'Nicandro Breeveld', 'Gabriel Tamaş', 'Fernando Varela', 'Adrian Popa']"
14-7-2015,Maribor (SVN),Astana (KAZ),['1'],['0'],"['Jasmin Handanović', 'Marko Šuler', 'Marcos Tavares', 'Agim Ibraimi', 'Dalibor Volaš', 'Dare Vršič', 'Marwan Kabha', 'Aleksander Rajčević', 'Mitja Viler', 'Petar Stojanović', 'Aleš Mertelj']","['Vladimir Loginovski', 'Marin Aničić', 'Nemanja Maksimović', 'Georgi Zhukov', 'Tanat Nuserbayev', 'Baurzhan Dzholchiyev', 'Patrick Twumasi', 'Branko Ilić', 'Evgeni Postnikov', 'Dmitri Shomko', 'Roger Cañas']"
14-7-2015,TNS (WAL),Fehérvár (HUN),['0'],['1'],"['Paul Harrison', 'Simon Spender', 'Chris Marriott', 'Kai Edwards', 'Christian Seargeant', 'Sam Finley', 'Connell Rawlinson', 'Michael Wilde', 'Adrian Cieślewicz', 'Scott Quigley', 'Aeron Edwards']","['Péter Gábor', 'Paulo Vinícius', 'András Fejes', 'Ádám Gyurcsó', 'István Kovács', 'Tamás Koltai', 'Filipe Oliveira', 'Máté Pátkai', 'Roland Juhász', 'Roland Szolnoki', 'Ádám Simon']"
14-7-2015,Skënderbeu (ALB),Crusaders (NIR),['4'],['1'],"['Orges Shehi', 'Renato Arapi', 'Gerhard Progni', 'Bakary Nimaga', 'Bledi Shkëmbi', 'Hamdi Salihi', 'Ventsislav Hristov', 'Tefik Osmani', 'Bernard Berisha', 'Kristi Vangjeli', 'Marko Radaš']","[""Sean O'Neill"", 'Billy Burns', 'David Magowan', 'Joshua Robinson', 'Declan Caddell', 'Craig McClean', 'Jordan Owens', 'Richard Clarke', 'Paul Heatley', 'Michael Carvill', 'Andrew Mitchell']"
14-7-2015,Molde (NOR),Pyunik (ARM),['5'],['0'],"['Ethan Horvath', 'Ruben Gabrielsen', 'Joona Toivio', 'Harmeet Singh', 'Ola Kamara', 'Martin Linnes', 'Etzaz Hussain', 'Knut Olav Rindarøy', 'Mohamed Elyounoussi', 'Vegard Forren', 'Sander Svendsen']","['Anatoli Aivazov', 'Varazdat Haroyan', 'Grigor Hovhannisyan', 'Kamo Hovhannisyan', 'Cesar Romero Jr', 'Gagik Poghosyan', 'Artur Yusbashyan', 'Zaven Badoyan', 'Levon Hayrapetyan', 'Vardges Satumyan', 'Taron Voskanyan']"
14-7-2015,Hibernians (MLT),M. Tel-Aviv (ISR),['2'],['1'],"['Jurgen Borg', 'Rui da Gracia', 'Jackson Lima', 'Rodolfo Soares', 'Marcelo Dias', 'Andrew Cohen', 'Bjorn Kristensen', 'Clayton Failla', 'Andrei Agius', 'Jorginho', 'Gilmar']","['Juan Pablo', 'Gal Alberman', 'Tal Ben Chaim', 'Dor Micha', 'Eitan Tibi', 'Nikola Mitrovic', 'Tal Ben Haim', 'Gil Vermouth', 'Carlos García', 'Nosa Igiebor', 'Eden Ben Basat']"
14-7-2015,Ludogorets (BUL),Milsami (MDA),['0'],['1'],"['Vladislav Stoyanov', 'Mihail Alexandrov', 'Lucas Sasha', 'Júnior Quixadá', 'Anicet Abel', 'Aleksandar Aleksandrov', 'Brayan Angulo', 'Svetoslav Dyakov', 'Yordan Minev', 'Cosmin Moţi', 'Virgil Misidjan']","['Radu Mîţu', 'Adil Rhaili', 'Iulian Erhan', 'Ovye Shedrack', 'Artur Patraş', 'Romeo Surdu', 'Karlo Belak', 'Denis Rassulov', 'Alexandru Antoniuc', 'Gheorghe Andronic', 'Andrei Cojocari']"
14-7-2015,Midtjylland (DEN),Lincoln Red Imps (GIB),['1'],['0'],"['Johan Dahlin', 'Kian Hansen', 'Tim Sparv', 'Erik Sviatchenko', 'Jakob Poulsen', 'Morten Rasmussen', 'Marcos Ureña', 'Jesper Lauridsen', 'Marco Larsen', 'André Rømer', 'Daniel Royer']","['Raul Navas', 'Nicolas Chietino', 'Joseph Chipolina', 'Ryan Casciaro', 'Lee Casciaro', 'Kyle Casciaro', 'Anthony Bardon', 'Juanse Pegalajar', 'Antonio Sambruno', 'Jean-Carlos Garcia', 'Liam Walker']"
14-7-2015,APOEL (CYP),Vardar (MKD),['0'],['0'],"['Boy Waterman', 'Carlão', 'Tomás De Vincenti', 'Luís Leal', 'Constantinos Makridis', 'Marios Antoniades', 'Vinicius', 'Pieros Sotiriou', 'Iñaki Astiz', 'Nuno Morais', 'Mário Sérgio']","['Tome Pacovski', 'Goran Popov', 'Nemanja Mijušković', 'Boban Grncarov', 'Dejan Blazevski', 'Darko Velkovski', 'Nikola Gligorov', 'Hovhannes Hambartsumyan', 'Boban Nikolov', 'Filip Ivanovski', 'Juan Felipe']"
14-7-2015,Ventspils (LVA),HJK (FIN),['1'],['3'],"['Vitālijs Meļņičenko', 'Vadims Žuļevs', 'Ritus Krjauklis', 'Vitālijs Barinovs', 'Alans Siņeļņikovs', 'Ndue Mujeci', 'Jurijs Žigajevs', 'Ģirts Karlsons', 'Simonas Paulius', 'Ritvars Rugins', 'Antons Jemeļins']","['Daniel Örlund', 'Gideon Baah', 'Tapio Heikkilä', 'Markus Heikkinen', 'Demba Savage', 'Atomu Tanaka', 'Mike Havenaar', 'Sebastian Sorsa', 'Rasmus Schüller', 'Erfan Zeneli', 'Guy Moussi']"
15-7-2015,Dinamo Zagreb (CRO),Fola (LUX),['1'],['1'],"['Eduardo', 'Hilal Soudani', 'Jozo Šimunović', 'Ivo Pinto', 'Ángelo Henríquez', 'Paulo Machado', 'Gonçalo Santos', 'Josip Pivarić', 'Marko Pjaca', 'Marko Rog', 'Jérémy Taravel']","['Thomas Hym', 'Massimo Martino', 'Erwan Martin', 'Ben Payal', 'Jakob Dallevedove', 'Emmanuel Françoise', 'Samir Hadji', 'Mehdi Kirch', 'Roni Souto', 'Stefano Bensi', 'Julien Klein']"
15-7-2015,Celtic (SCO),Stjarnan (ISL),['2'],['0'],"['Craig Gordon', 'Emilio Izaguirre', 'Nir Bitton', 'Nadir Çiftçi', 'Scott Brown', 'Stuart Armstrong', 'Dedryck Boyata', 'Charlie Mulgrew', 'Mikael Lustig', 'Stefan Johansen', 'James Forrest']","['Gunnar Nielsen', 'Brynjar Gudjónsson', 'Michael Præst', 'Atli Jóhannsson', 'Daníel Laxdal', 'Arnar Björgvinsson', 'Heidar Aegisson', 'Hördur Árnason', 'Ólafur Karl Finsen', 'Jeppe Hansen', 'Halldor Orri Björnsson']"
15-7-2015,BATE (BLR),Dundalk (IRL),['2'],['1'],"['Sergei Chernik', 'Kaspars Dubra', 'Evgeni Yablonski', 'Aleksandr Karnitski', 'Maksim Zhavnerchik', 'Nemanja Milunović', 'Vitali Rodionov', 'Igor Stasevich', 'Filip Mladenović', 'Dmitri Baga', 'Mikhail Gordeichuk']","['Gary Rogers', 'Seán Gannon', 'Brian Gartland', 'Andy Boyle', 'Chris Shields', ""Stephen O'Donnell"", 'Daryl Horgan', 'John Mountney', 'David McMillan', 'Dane Massey', 'Richie Towell']"
15-7-2015,Malmö (SWE),Žalgiris (LTU),['0'],['0'],"['Zlatan Azinovic', 'Anton Tinnerholm', 'Oscar Lewicki', 'Simon Kroon', 'Markus Rosenberg', 'Yoshimar Yotún', 'Paweł Cibicki', 'Rasmus Bengtsson', 'Magnus Wolff Eikrem', 'Jo Inge Berget', 'Franz Brorsson']","['Armantas Vitkauskas', 'Deividas Šemberas', 'Yuri Kendysh', 'Egidijus Vaitkūnas', 'Jorge Chula', 'Andro Švrljuga', 'Samir Kerla', 'Vytautas Lukša', 'Darvydas Šernas', 'Linas Pilibaitis', 'Mantas Kuklys']"
15-7-2015,Qarabağ (AZE),Rudar Pljevlja (MNE),['0'],['0'],"['Ibrahim Šehić', 'Gara Garayev', 'Maksim Medvedev', 'Reynaldo', 'Dani Quintana', 'Rashad F. Sadygov', 'Richard Almeida', 'Ansi Agolli', 'Badavi Hüseynov', 'Alharbi El Jadeyaoui', 'Javid Taghiyev']","['Miloš Radanović', 'Djordje Djurić', 'Marko Vuković', 'Ivan Knežević', 'Igor Ivanović', 'Dušan Nestorović', 'Predrag Brnović', 'Radule Živković', 'Miroje Jovanović', 'Mirko Radišić', 'Nedeljko Vlahović']"
16-7-2015,FH (ISL),Keşla (AZE),['1'],['2'],"['Róbert Óskarsson', 'Pétur Vidarsson', 'Emil Pálsson', 'Thórarinn Valdimarsson', 'Davíd Vidarsson', 'Atli Gudnason', 'Bjarni Vidarsson', 'Gudmann Thórisson', 'Kassim Doumbia', 'Bödvar Bödvarsson', 'Jonathan Hendrickx']","['Salahat Agayev', 'Juanfran', 'Lasha Kasradze', 'Nika Kvekveskiri', 'Nizami Hajiyev', 'Rauf Aliyev', 'Mirsahib Abbasov', 'Zurab Khizanishvili', 'Mirhüseyin Seyidov', 'Fuad Bayramov', 'Abbas Hüseynov']"
16-7-2015,KR Reykjavik (ISL),Rosenborg (NOR),['0'],['1'],"['Stefán Magnússon', 'Grétar Sigurdsson', 'Rasmus Christiansen', 'Gunnar Thor Gunnarsson', 'Jónas Saevarsson', 'Thorsteinn Már Ragnarsson', 'Pálmi Pálmason', 'Aron Bjarki Jósepsson', 'Søren Frederiksen', 'Jacob Schoop', 'Óskar Örn Hauksson']","['André Hansen', 'Mikael Dorsin', 'Hólmar Eyjólfsson', 'Mike Jensen', 'Tobias Mikkelsen', 'Alexander Søderlund', 'Jørgen Skjelvik', 'Ole Selnæs', 'Fredrik Midtsjø', 'Jonas Svensson', 'Pål André Helland']"
16-7-2015,Rijeka (CRO),Aberdeen (SCO),['0'],['3'],"['Ivan Vargić', 'Marin Tomasov', 'Bekim Balaj', 'Anas Sharbini', 'Ivan Tomečak', 'Marko Lešković', 'Filip Bradarić', 'Miral Samardžić', 'Marin Leovac', 'Josip Radošević', 'Moisés']","['Danny Ward', 'Shaleum Logan', 'Graeme Shinnie', 'Andrew Considine', 'Ashton Taylor', 'Niall McGinn', 'Jonny Hayes', 'Peter Pawlett', 'David Goodwillie', 'Paul Quinn', 'Ryan Jack']"
16-7-2015,Shamrock Rovers (IRL),Odd (NOR),['0'],['2'],"['Craig Hyland', 'Luke Byrne', 'Conor Kenna', 'Gary McCabe', 'Ryan Brennan', 'Kieran Waters', 'David Webster', 'Gavin Brennan', 'Patrick Cregg', 'Simon Madden', 'Michael Drennan']","['Sondre Rossbach', 'Espen Ruud', 'Ardian Gashi', 'Ole Jørgen Halvorsen', 'Jone Samuelsen', 'Olivier Occean', 'Fredrik Nordkvelle', 'Emil Jonassen', 'Steffen Hagen', 'Lars-Kristian Eriksen', 'Chukwuma Akabueze']"
16-7-2015,Legia (POL),Botoşani (ROU),['1'],['0'],"['Dušan Kuciak', 'Michał Pazdan', 'Tomasz Jodłowiec', 'Guilherme', 'Ondrej Duda', 'Nemanja Nikolić', 'Tomasz Brzyski', 'Michał Kucharczyk', 'Jakub Rzeźniczak', 'Łukasz Broź', 'Dominik Furman']","['Plamen Iliev', 'Andrei Cordos', 'George Miron', 'Ciprian Brata', 'Gabriel Vașvari', 'Stelian Cucu', 'Florin Acsinte', 'Dan Roman', 'Paul Ștefan Batin', 'Raul Costin', 'Radoslav Dimitrov']"
16-7-2015,Inverness (SCO),Astra (ROU),['0'],['1'],"['Owain Fôn Williams', 'Gary Warren', 'Josh Meekings', 'Dani López', 'Ross Draper', 'Aaron Doran', 'Daniel Devine', 'Nathaniel Wedderburn', 'Greg Tansey', 'Daniel Williams', 'Ryan Christie']","['Silviu Lung', 'Geraldo Alves', 'Takayuki Seto', 'Gabriel Enache', 'Constantin Budescu', 'Júnior Morais', 'Fernando Boldrin', 'Valerică Găman', 'Filipe Teixeira', 'Pedro Queirós', 'William Amorim']"
16-7-2015,West Ham (ENG),Birkirkara (MLT),['1'],['0'],"['Adrián', 'Winston Reid', 'Aaron Cresswell', 'Kevin Nolan', 'James Tomkins', 'Matthew Jarvis', 'Mauro Zárate', 'Mark Noble', ""Joey O'Brien"", 'Modibo Maiga', 'Morgan Amalfitano']","['Justin Haber', 'Mauricio Mazzetti', 'Paul Fenech', 'Ryan Camenzuli', 'Fabrizio Miccoli', 'Nikola Vukanac', 'Edin Murga', 'Liliu', 'Joseph Zerafa', 'Zach Muscat', 'Rowen Muscat']"
16-7-2015,Śląsk (POL),Göteborg (SWE),['0'],['0'],"['Mariusz Pawełek', 'Piotr Celeban', 'Thomas Hateley', 'Tomasz Hołota', 'Jacek Kiełb', 'Róbert Pich', 'Dudu', 'Mariusz Pawelec', 'Adam Kokoszka', 'Paweł Zieliński', 'Peter Grajciar']","['John Alvbåge', 'Emil Salomonsson', 'Haitam Aleesami', 'Sebastian Eriksson', 'Jakob Ankersen', 'Martin Smedberg', 'Gustav Svensson', 'Mikael Boman', 'Thomas Rogne', 'Lasse Vibe', 'Mattias Bjärsmyr']"
16-7-2015,Čukarički (SRB),Gabala (AZE),['1'],['0'],"['Nemanja Stevanović', 'Lucas Piasentin', 'Dragoljub Srnić', 'Branislav Janković', 'Nikola Stoiljković', 'Andrija Pavlović', 'Slavoljub Srnić', 'Filip Stojković', 'Bojan Ostojić', 'Petar Bojic', 'Rajko Brežančić']","['Dmytro Bezotosniy', 'George Florescu', 'Rashad A. Sadygov', 'Sergei Zenjov', 'Javid Hüseynov', 'Vitalii Vernydub', 'Olexiy Gai', 'Ricardinho', 'Urfan Abbasov', 'Rafael', 'Olexiy Antonov']"
16-7-2015,Jagiellonia (POL),Omonoia (CYP),['0'],['0'],"['Bartłomiej Drągowski', 'Filip Modelski', 'Taras Romanchuk', 'Sebastian Madera', 'Patryk Tuszyński', 'Nika Dzalamidze', 'Igors Tarasovs', 'Maciej Gajos', 'Przemysław Frankowski', 'Rafał Grzyb', 'Piotr Tomasik']","['Kostas Panayi', 'Ucha Lobzhanidze', 'Cillian Sheridan', 'Cristovão', 'Nuno Assis', 'Georgios Economides', 'Gaoussou Fofana', 'André Schembri', 'Margaça', 'Ivan Runje', 'Herold Goulon']"
16-7-2015,Vojvodina (SRB),Spartaks Jūrmala (LVA),['3'],['0'],"['Srdjan Žakula', 'Jovica Vasilić', 'Mirko Ivanić', 'Aleksandar Stanisavljević', 'Miljan Mrdaković', 'Radovan Pankov', 'Bojan Nastić', 'Igor Djurić', 'Danilo Sekulić', 'Novica Maksimović', 'Uroš Stamenić']","['Aleksandrs Koļinko', 'Maksym Maksymenko', 'Dmytro Nazarenko', 'Daniils Ulimbaševs', 'Jevgeņijs Kazačoks', 'Elvis Stuglis', 'Romans Mickevičs', 'Francesco Vivacqua', 'Nauris Bulvitis', 'Ahmed Abdultaofik', 'Ingus Šlampe']"
16-7-2015,Ferencváros (HUN),Željezničar (BIH),['0'],['1'],"['Dénes Dibusz', 'Dániel Böde', 'Leandro', 'Zoltán Gera', 'Attila Busai', 'Roland Lamah', 'Michał Nalepa', 'Emir Dilaver', 'Cristian Ramírez', 'Somália', 'Roland Varga']","['Marijan Antolović', 'Josip Kvesić', 'Aleksandar Kosorić', 'Kerim Memija', 'Riad Bajić', 'Jovan Blagojević', 'Ognjen Djelmić', 'Amir Hadžiahmetović', 'Damir Sadiković', 'Jasmin Bogdanović', 'Zoran Kokot']"
21-7-2015,Crusaders (NIR),Skënderbeu (ALB),['3'],['2'],"[""Sean O'Neill"", 'Billy Burns', 'Colin Coates', 'Joshua Robinson', 'Declan Caddell', ""Stephen O'Flynn"", 'Craig McClean', 'Jordan Owens', 'Matthew Snoddy', 'Michael Carvill', 'Andrew Mitchell']","['Orges Shehi', 'Renato Arapi', 'Bajram Jashanica', 'Bakary Nimaga', 'Bledi Shkëmbi', 'Hamdi Salihi', 'Bernard Berisha', 'Liridon Latifi', 'Esquerdinha', 'Kristi Vangjeli', 'Marko Radaš']"
21-7-2015,Žalgiris (LTU),Malmö (SWE),['0'],['1'],"['Armantas Vitkauskas', 'Deividas Šemberas', 'Yuri Kendysh', 'Egidijus Vaitkūnas', 'Andro Švrljuga', 'Samir Kerla', 'Vytautas Lukša', 'Darvydas Šernas', 'Serge Nyuiadzi', 'Linas Pilibaitis', 'Mantas Kuklys']","['Zlatan Azinovic', 'Anton Tinnerholm', 'Erdal Rakip', 'Oscar Lewicki', 'Markus Rosenberg', 'Yoshimar Yotún', 'Rasmus Bengtsson', 'Magnus Wolff Eikrem', 'Tobias Sana', 'Jo Inge Berget', 'Franz Brorsson']"
21-7-2015,Lincoln Red Imps (GIB),Midtjylland (DEN),['0'],['2'],"['Raul Navas', 'Nicolas Chietino', 'Joseph Chipolina', 'Ryan Casciaro', 'Lee Casciaro', 'Kyle Casciaro', 'Roy Chipolina', 'Anthony Bardon', 'Juanse Pegalajar', 'Antonio Sambruno', 'Liam Walker']","['Mikkel Andersen', 'Kian Hansen', 'Tim Sparv', 'Erik Sviatchenko', 'Jakob Poulsen', 'Martin Pušić', 'Jesper Lauridsen', 'Kristoffer Olsson', 'Marco Larsen', 'Pione Sisto', 'André Rømer']"
21-7-2015,Vardar (MKD),APOEL (CYP),['1'],['1'],"['Tome Pacovski', 'Goran Popov', 'Nemanja Mijušković', 'Boban Grncarov', 'Dejan Blazevski', 'Artak Dashyan', 'Darko Velkovski', 'Nikola Gligorov', 'Hovhannes Hambartsumyan', 'Juan Felipe', 'Vlatko Grozdanoski']","['Boy Waterman', 'Tomás De Vincenti', 'Luís Leal', 'Constantinos Makridis', 'Marios Antoniades', 'Vinicius', 'Pieros Sotiriou', 'Iñaki Astiz', 'Nuno Morais', 'Mário Sérgio', 'Vander']"
21-7-2015,M. Tel-Aviv (ISR),Hibernians (MLT),['5'],['1'],"['Juan Pablo', 'Yuval Shpungin', 'Gal Alberman', 'Eran Zahavi', 'Tal Ben Chaim', 'Dor Micha', 'Omri Ben Harush', 'Nikola Mitrovic', 'Tal Ben Haim', 'Carlos García', 'Nosa Igiebor']","['Jurgen Borg', 'Rui da Gracia', 'Jackson Lima', 'Rodolfo Soares', 'Marcelo Dias', 'Andrew Cohen', 'Bjorn Kristensen', 'Clayton Failla', 'Andrei Agius', 'Jorginho', 'Gilmar']"
21-7-2015,HJK (FIN),Ventspils (LVA),['1'],['0'],"['Daniel Örlund', 'Gideon Baah', 'Tapio Heikkilä', 'Markus Heikkinen', 'Demba Savage', 'Atomu Tanaka', 'Mike Havenaar', 'Sebastian Sorsa', 'Rasmus Schüller', 'Erfan Zeneli', 'Guy Moussi']","['Vitālijs Meļņičenko', 'Vadims Žuļevs', 'Ritus Krjauklis', 'Vitālijs Barinovs', 'Daniils Turkovs', 'Alans Siņeļņikovs', 'Ndue Mujeci', 'Simonas Paulius', 'Ritvars Rugins', 'Antons Jemeļins', 'Ivan Doric']"
21-7-2015,Elfsborg (SWE),Randers (DEN),['1'],['0'],"['Kevin Stuhr-Ellegaard', 'Adam Lundqvist', 'Marcus Rohdén', 'Anders Svensson', 'Sebastian Holmén', 'Arber Zeneli', 'Andreas Klarström', 'Viktor Claesson', 'Per Frick', 'Simon Hedlund', 'Henning Hauger']","['Karl-Johan Johnsson', 'Christian T Keller', 'Johnny Thomsen', 'Jeppe Tverskov', 'Mustafa Amini', 'Jonas Borring', 'Erik Marxen', 'Mads Fenger', 'Alexander Fischer', 'Nikolaj Poulsen', 'Nicolai Brock-Madsen']"
21-7-2015,Milsami (MDA),Ludogorets (BUL),['2'],['1'],"['Radu Mîţu', 'Adil Rhaili', 'Iulian Erhan', 'Ovye Shedrack', 'Artur Patraş', 'Karlo Belak', 'Denis Rassulov', 'Alexandru Antoniuc', 'Gheorghe Andronic', 'Cristian Bud', 'Andrei Cojocari']","['Vladislav Stoyanov', 'Júnior Quixadá', 'Aleksandar Aleksandrov', 'Brayan Angulo', 'Svetoslav Dyakov', 'Yordan Minev', 'Cosmin Moţi', 'Andrei Prepeliţă', 'Marcelinho', 'Wanderson', 'Virgil Misidjan']"
21-7-2015,Pyunik (ARM),Molde (NOR),['1'],['0'],"['Anatoli Aivazov', 'Varazdat Haroyan', 'Kamo Hovhannisyan', 'Gagik Poghosyan', 'Artur Yusbashyan', 'Zaven Badoyan', 'Levon Hayrapetyan', 'Rumyan Hovsepyan', 'John Jeremiah', 'Vardges Satumyan', 'Taron Voskanyan']","['Andreas Linde', 'Ruben Gabrielsen', 'Joona Toivio', 'Mattias Moström', 'Ola Kamara', 'Per Egil Flo', 'Etzaz Hussain', 'Eirik Hestad', 'Mohamed Elyounoussi', 'Vegard Forren', 'Sander Svendsen']"
21-7-2015,Dila (GEO),Partizan (SRB),['0'],['2'],"['Oleksii Shevchenko', 'Davit Khurtsilava', 'Giorgi Papava', 'Giorgi Iluridze', 'Alan Bagaev', 'Irakli Modebadze', 'Irakli Dzaria', 'Aleksandre Kvakhadze', 'Lasha Gvalia', 'Giorgi Navalovski', 'Otar Martsvaladze']","['Živko Živković', 'Miroslav Vulićević', 'Nemanja Petrović', 'Gregor Balažic', 'Darko Brašanac', 'Stefan Babović', 'Lazar Ćirković', 'Abubakar Oumaru', 'Andrija Živković', 'Marko Jevtović', 'Valeri Bozhinov']"
22-7-2015,Stjarnan (ISL),Celtic (SCO),['1'],['4'],"['Gunnar Nielsen', 'Brynjar Gudjónsson', 'Michael Præst', 'Thorri Geir Rúnarsson', 'Pablo Punyed', 'Daníel Laxdal', 'Arnar Björgvinsson', 'Heidar Aegisson', 'Hördur Árnason', 'Ólafur Karl Finsen', 'Jeppe Hansen']","['Craig Gordon', 'Virgil van Dijk', 'Nir Bitton', 'Nadir Çiftçi', 'Scott Brown', 'Stuart Armstrong', 'Gary Mackay-Steven', 'Dedryck Boyata', 'Charlie Mulgrew', 'Mikael Lustig', 'Stefan Johansen']"
22-7-2015,Dundalk (IRL),BATE (BLR),['0'],['0'],"['Gary Rogers', 'Seán Gannon', 'Brian Gartland', 'Andy Boyle', ""Stephen O'Donnell"", 'Daryl Horgan', 'David McMillan', 'Ronan Finn', 'Dane Massey', 'Richie Towell', 'Darren Meenan']","['Sergei Chernik', 'Kaspars Dubra', 'Aleksandr Karnitski', 'Ilya Aleksievich', 'Maksim Zhavnerchik', 'Nemanja Milunović', 'Vitali Rodionov', 'Igor Stasevich', 'Filip Mladenović', 'Dmitri Baga', 'Mikhail Gordeichuk']"
22-7-2015,Lech (POL),Sarajevo (BIH),['1'],['0'],"['Jasmin Burić', 'Barry Douglas', 'Tomasz Kędziora', 'Tamás Kádár', 'Łukasz Trałka', 'Szymon Pawłowski', 'Dariusz Dudka', 'Denis Thomalla', 'Kasper Hämäläinen', 'Dariusz Formella', 'Marcin Kamiński']","['Senedin Oštraković', 'Mehmed Alispahić', 'Ivan Tatomirović', 'Milan Stepanov', 'Haris Duljević', 'Almir Bekić', 'Leon Benko', 'Tomislav Barbarić', 'Gojko Cimirot', 'Bojan Puzigaća', 'Samir Radovac']"
