date,home_team,away_team,home_score,away_score,home_lineup,away_lineup
2.12.2015,ESTAC Troyes ,Toulouse FC ,0,3,"['Paul Bernardoni', 'Johan Martial', 'Matthieu Saunier', 'Jonathan Martins Pereira', 'Mouhamadou Dabo', 'Jessy Pi', 'Thomas Ayasse', 'Fabien Camus', 'Lossémy Karaboué', 'Stéphane Darbion', 'Corentin Jean']","['Alban Lafont', 'Issa Diop', 'William Matheus', 'Marcel Tisserand', 'Yann Bodiger', 'Zinédine Machach', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Wissam Ben Yedder', 'Martin Braithwaite', 'Somalia']"
2.12.2015,Montpellier ,Gazélec Ajaccio ,0,2,"['Laurent Pionnier', 'Daniel Congré', 'Vitorino Hilton', 'William Rémy', 'Jérôme Roussillon', 'Morgan Sanson', 'Bryan Dabo', 'Jonas Martin', 'Ryad Boudebouz', 'Mustapha Yatabaré', 'Casimir Ninga']","['Jules Goda', 'Kader Mangane', 'Alexandre Coeff', 'Rodéric Filippi', 'Issiaga Sylla', 'Amos Youga', 'Jérôme Le Moigne', 'Louis Poggi', 'Mohamed Larbi', 'Issiar Dia', 'Jacques Zoua']"
2.12.2015,Bastia ,Bordeaux ,1,0,"['Jean-Louis Leca', 'François Modesto', 'Mathieu Peybernes', 'Yassine Jebbour', 'Julian Palmieri', 'Florian Marange', 'Seko Fofana', 'Mehdi Mostefa', 'Gaël Danic', 'Brandão', 'Floyd Ayité']","['Cédric Carrasso', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Clément Chantôme', 'Jaroslav Plasil', 'Jussiê', 'Nicolas Maurice-Belay', 'Henri Saivet', 'Diego Rolán', 'Enzo Crivelli']"
2.12.2015,Lille ,Saint-Etienne ,1,0,"['Vincent Enyeama', 'Adama Soumaoro', 'Stoppila Sunzu', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Florent Balmont', 'Marvin Martin', 'Eric Bauthéac', 'Junior Tallo', 'Yassine Benzia']","['Stéphane Ruffier', 'Loïc Perrin', 'Florentin Pogba', 'Benoît Assou-Ekotto', 'François Clerc', 'Jérémy Clément', 'Vincent Pajot', 'Jonathan Bamba', 'Kevin Monnet-Paquet', 'Valentin Eysseric', 'Nolan Roux']"
4.12.2015,Nice ,Paris S-G ,0,3,"['Yoan Cardinale', 'Romain Genevois', 'Mathieu Bodmer', 'Paul Baysse', 'Maxime Le Marchand', 'Nampalys Mendy', 'Jean-Michaël Seri', 'Vincent Koziello', 'Niklas Hult', 'Hatem Ben Arfa', 'Valère Germain']","['Kevin Trapp', 'Thiago Silva', 'Marquinhos', 'Serge Aurier', 'Layvin Kurzawa', 'Thiago Motta', 'Benjamin Stambouli', 'Blaise Matuidi', 'Ángel Di María', 'Zlatan Ibrahimovic', 'Edinson Cavani']"
5.12.2015,Lyon ,Angers ,0,2,"['Anthony Lopes', 'Bakary Koné', 'Henri Bédimo', 'Jérémy Morel', 'Lucas Tousart', 'Arnold Mvuemba', 'Jordan Ferri', 'Corentin Tolisso', 'Steed Malbranque', 'Mathieu Valbuena', 'Alexandre Lacazette']","['Ludovic Butelle', 'Romain Thomas', 'Ismaël Traoré', 'Arnold Bouka Moutou', 'Gaël Angoula', 'Yoann Andreu', 'Thomas Mangani', 'Cheikh Ndoye', 'Romain Saïss', 'Abdoul Camara', 'Gilles Sunu']"
5.12.2015,Gazélec Ajaccio ,Nantes ,1,1,"['Paul-André Guerin', 'Rodéric Filippi', 'Jérémie Bréchet', 'Kader Mangane', 'Alexandre Coeff', 'David Ducourtioux', 'Issiaga Sylla', 'Damjan Djokovic', 'Khalid Boutaïb', 'Kévin Mayi', 'John Tshibumbu']","['Maxime Dupé', 'Lorik Cana', 'Oswaldo Vizcarrondo', 'Ermir Lenjani', 'Youssouf Sabaly', 'Léo Dubois', 'Alejandro Bedoya', 'Lucas Deaux', 'Adrien Thomasson', 'Kolbeinn Sigthorsson', 'Emiliano Sala']"
5.12.2015,Bastia ,Monaco ,1,2,"['Jean-Louis Leca', 'Mathieu Peybernes', 'François Modesto', 'Florian Marange', 'Gilles Cioni', 'Julian Palmieri', 'Yannick Cahuzac', 'Axel Ngando', 'Mehdi Mostefa', 'Gaël Danic', 'Florian Raspentino']","['Danijel Subasic', 'Ricardo Carvalho', 'Wallace', 'Fábio Coentrão', 'Almamy Touré', 'Elderson Echiejile', 'Fabinho', 'Tiémoué Bakayoko', 'Gabriel Boschilia', 'Nabil Dirar', 'Lacina Traoré']"
5.12.2015,Caen ,Lille ,1,2,"['Rémy Vercoutre', 'Damien Da Silva', 'Alaeddine Yahia', 'Emmanuel Imorou', 'Dennis Appiah', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Hervé Bazile', 'Andy Delort', 'Ronny Rodelin']","['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Florent Balmont', 'Marvin Martin', 'Eric Bauthéac', 'Sofiane Boufal', 'Yassine Benzia']"
5.12.2015,Reims ,ESTAC Troyes ,1,1,"['Kossi Agassa', 'Mohamed Fofana', 'Mickaël Tacalfred', 'Aissa Mandi', 'Franck Signorino', 'Jaba Kankava', 'Prince Oniangué', 'Antoine Devaux', 'Odair Fortes', ""David N'Gog"", 'Nicolas de Préville']","['Paul Bernardoni', 'Johan Martial', 'Matthieu Saunier', 'Chris Mavinga', 'Anele Ngcongca', 'Jessy Pi', 'Thiago Xavier', 'Benjamin Nivet', 'Jimmy Cabot', 'Corentin Jean', 'Brayan Perea']"
5.12.2015,Toulouse FC ,Lorient ,2,3,"['Alban Lafont', 'Issa Diop', 'Jean-Armel Kana-Biyik', 'William Matheus', 'Yann Bodiger', 'Zinédine Machach', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Aleksandar Pesic', 'Wissam Ben Yedder', 'Somalia']","['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Lamine Gassama', 'Vincent Le Goff', 'François Bellugou', 'Walid Mesloub', 'Didier Ndong', 'Maxime Barthelmé', 'Romain Philippoteaux', 'Benjamin Jeannot']"
6.12.2015,Marseille ,Montpellier ,2,2,"['Steve Mandanda', ""Nicolas N'Koulou"", 'Karim Rekik', 'Javier Manquillo', 'Brice Dja Djédjé', 'Alaixys Romao', 'Mauricio Isla', 'Abdelaziz Barrada', 'Rémy Cabella', ""Georges-Kévin N'Koudou"", 'Michy Batshuayi']","['Laurent Pionnier', 'Vitorino Hilton', 'William Rémy', 'Daniel Congré', 'Ramy Bensebaini', 'Mathieu Deplagne', 'Jérôme Roussillon', 'Bryan Dabo', 'Jonas Martin', 'Ryad Boudebouz', 'Casimir Ninga']"
6.12.2015,Bordeaux ,Guingamp ,1,0,"['Cédric Carrasso', 'Pablo', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Jaroslav Plasil', 'Wahbi Khazri', 'Adam Ounas', 'Nicolas Maurice-Belay', 'Henri Saivet', 'Cheick Diabaté']","['Jonas Lössl', 'Jérémy Sorbon', 'Benjamin Angoua', 'Christophe Kerbrat', 'Laurent Dos Santos', 'Julien Cardy', 'Younousse Sankharé', 'Thibault Giresse', 'Nicolas Benezet', 'Ludovic Blas', 'Mana Dembélé']"
4.12.2015,Nice ,Paris S-G ,0,3,"['Yoan Cardinale', 'Romain Genevois', 'Paul Baysse', 'Maxime Le Marchand', 'Mathieu Bodmer', 'Jean-Michaël Seri', 'Nampalys Mendy', 'Vincent Koziello', 'Niklas Hult', 'Hatem Ben Arfa', 'Valère Germain']","['Kevin Trapp', 'Thiago Silva', 'Marquinhos', 'Serge Aurier', 'Layvin Kurzawa', 'Thiago Motta', 'Benjamin Stambouli', 'Blaise Matuidi', 'Ángel Di María', 'Zlatan Ibrahimovic', 'Edinson Cavani']"
5.12.2015,Gazélec Ajaccio ,Nantes ,1,1,"['Paul-André Guerin', 'Rodéric Filippi', 'Jérémie Bréchet', 'Kader Mangane', 'Alexandre Coeff', 'David Ducourtioux', 'Issiaga Sylla', 'Damjan Djokovic', 'Khalid Boutaïb', 'John Tshibumbu', 'Kévin Mayi']","['Maxime Dupé', 'Lorik Cana', 'Oswaldo Vizcarrondo', 'Ermir Lenjani', 'Youssouf Sabaly', 'Léo Dubois', 'Lucas Deaux', 'Alejandro Bedoya', 'Adrien Thomasson', 'Kolbeinn Sigthorsson', 'Emiliano Sala']"
5.12.2015,Caen ,Lille ,1,2,"['Rémy Vercoutre', 'Alaeddine Yahia', 'Damien Da Silva', 'Emmanuel Imorou', 'Dennis Appiah', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Hervé Bazile', 'Ronny Rodelin', 'Andy Delort']","['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Florent Balmont', 'Marvin Martin', 'Eric Bauthéac', 'Sofiane Boufal', 'Yassine Benzia']"
5.12.2015,Reims ,ESTAC Troyes ,1,1,"['Kossi Agassa', 'Mohamed Fofana', 'Mickaël Tacalfred', 'Aissa Mandi', 'Franck Signorino', 'Jaba Kankava', 'Prince Oniangué', 'Antoine Devaux', 'Odair Fortes', ""David N'Gog"", 'Nicolas de Préville']","['Paul Bernardoni', 'Johan Martial', 'Matthieu Saunier', 'Chris Mavinga', 'Anele Ngcongca', 'Jessy Pi', 'Thiago Xavier', 'Jimmy Cabot', 'Benjamin Nivet', 'Corentin Jean', 'Brayan Perea']"
5.12.2015,Toulouse FC ,Lorient ,2,3,"['Alban Lafont', 'Jean-Armel Kana-Biyik', 'Issa Diop', 'William Matheus', 'Yann Bodiger', 'Jean-Daniel Akpa Akpro', 'Zinédine Machach', 'Óscar Trejo', 'Aleksandar Pesic', 'Wissam Ben Yedder', 'Somalia']","['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Lamine Gassama', 'Vincent Le Goff', 'François Bellugou', 'Walid Mesloub', 'Didier Ndong', 'Maxime Barthelmé', 'Romain Philippoteaux', 'Benjamin Jeannot']"
6.12.2015,Marseille ,Montpellier ,2,2,"['Steve Mandanda', 'Karim Rekik', ""Nicolas N'Koulou"", 'Javier Manquillo', 'Brice Dja Djédjé', 'Alaixys Romao', 'Mauricio Isla', 'Abdelaziz Barrada', 'Rémy Cabella', 'Michy Batshuayi', ""Georges-Kévin N'Koudou""]","['Laurent Pionnier', 'Daniel Congré', 'Vitorino Hilton', 'William Rémy', 'Ramy Bensebaini', 'Mathieu Deplagne', 'Jérôme Roussillon', 'Bryan Dabo', 'Jonas Martin', 'Ryad Boudebouz', 'Casimir Ninga']"
6.12.2015,Bordeaux ,Guingamp ,1,0,"['Cédric Carrasso', 'Pablo', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Jaroslav Plasil', 'Wahbi Khazri', 'Nicolas Maurice-Belay', 'Adam Ounas', 'Henri Saivet', 'Cheick Diabaté']","['Jonas Lössl', 'Jérémy Sorbon', 'Benjamin Angoua', 'Christophe Kerbrat', 'Laurent Dos Santos', 'Julien Cardy', 'Younousse Sankharé', 'Thibault Giresse', 'Nicolas Benezet', 'Ludovic Blas', 'Mana Dembélé']"
6.12.2015,Saint-Etienne ,Rennes ,1,1,"['Stéphane Ruffier', 'Loïc Perrin', 'Moustapha Bayal Sall', 'Kévin Malcuit', 'Pierre-Yves Polomat', 'Renaud Cohade', 'Fabien Lemoine', 'Vincent Pajot', 'Kevin Monnet-Paquet', 'Romain Hamouma', 'Nolan Roux']","['Benoît Costil', 'Pedro Mendes', 'Sylvain Armand', 'Ludovic Baal', 'Romain Danzé', ""Cheikh M'Bengue"", 'Gelson Fernandes', 'Benjamin André', 'Juan Fernando Quintero', 'Pedro Henrique', 'Giovanni Sio']"
11.12.2015,Rennes ,Caen ,1,1,"['Benoît Costil', 'Pedro Mendes', 'Sylvain Armand', 'Romain Danzé', ""Cheikh M'Bengue"", 'Benjamin André', 'Abdoulaye Doucouré', 'Juan Fernando Quintero', 'Ousmane Dembélé', 'Giovanni Sio', 'Kamil Grosicki']","['Rémy Vercoutre', 'Syam Ben Youssef', 'Damien Da Silva', 'Emmanuel Imorou', 'Dennis Appiah', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Ronny Rodelin', 'Vincent Bessat', 'Andy Delort']"
12.12.2015,Reims ,Nice ,1,1,"['Johny Placide', 'Aissa Mandi', 'Mohamed Fofana', 'Atila Turan', 'Hamari Traoré', 'Alexi Peuget', 'Jaba Kankava', 'Antoine Devaux', 'Frédéric Bulot', 'Diego', ""David N'Gog""]","['Yoan Cardinale', 'Mathieu Bodmer', 'Maxime Le Marchand', 'Jérémy Pied', 'Olivier Boscagli', 'Jean-Michaël Seri', 'Nampalys Mendy', 'Vincent Koziello', 'Hatem Ben Arfa', 'Valère Germain', 'Wallyson Mallmann']"
12.12.2015,ESTAC Troyes ,Bastia ,1,1,"['Paul Bernardoni', 'Matthieu Saunier', 'Jonathan Martins Pereira', 'Mouhamadou Dabo', 'Anele Ngcongca', 'Jessy Pi', 'Benjamin Nivet', 'Fabien Camus', 'Jimmy Cabot', 'Brayan Perea', 'Corentin Jean']","['Jean-Louis Leca', 'Sébastien Squillaci', 'François Modesto', 'Gilles Cioni', 'Julian Palmieri', 'Lassana Coulibaly', 'Mehdi Mostefa', 'Seko Fofana', 'Florian Raspentino', 'Brandão', 'Floyd Ayité']"
12.12.2015,Nantes ,Toulouse FC ,1,1,"['Rémy Riou', 'Koffi Djidji', 'Oswaldo Vizcarrondo', 'Léo Dubois', 'Youssouf Sabaly', 'Alejandro Bedoya', 'Lucas Deaux', 'Adryan', 'Adrien Thomasson', 'Emiliano Sala', 'Johan Audel']","['Alban Lafont', 'Uros Spajic', 'Issa Diop', 'William Matheus', 'Tongo Doumbia', 'Yann Bodiger', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Wissam Ben Yedder', 'Somalia', 'Aleksandar Pesic']"
12.12.2015,Lille ,Lorient ,3,0,"['Vincent Enyeama', 'Benjamin Pavard', 'Adama Soumaoro', 'Renato Civelli', 'Djibril Sidibé', 'Rio Mavuba', 'Mounir Obbadi', 'Florent Balmont', 'Eric Bauthéac', 'Sofiane Boufal', 'Yassine Benzia']","['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Lamine Gassama', 'Raphaël Guerreiro', 'Vincent Le Goff', 'François Bellugou', 'Didier Ndong', 'Yann Jouffre', 'Valentin Lavigne', 'Benjamin Moukandjo']"
12.12.2015,Montpellier ,Guingamp ,2,1,"['Laurent Pionnier', 'Daniel Congré', 'Vitorino Hilton', 'Mathieu Deplagne', 'Jérôme Roussillon', 'Morgan Sanson', 'Bryan Dabo', 'Jonas Martin', 'Ryad Boudebouz', 'Mustapha Yatabaré', 'Casimir Ninga']","['Jonas Lössl', 'Jérémy Sorbon', 'Christophe Kerbrat', 'Lars Jacobsen', 'Reynald Lemaître', 'Julien Cardy', 'Ludovic Blas', 'Nicolas Benezet', 'Thibault Giresse', 'Sloan Privat', 'Yannis Salibur']"
13.12.2015,Monaco ,Saint-Etienne ,1,0,"['Paul Nardi', 'Wallace', 'Ricardo Carvalho', 'Elderson Echiejile', 'Fabinho', 'Jérémy Toulalan', 'João Moutinho', 'Nabil Dirar', 'Thomas Lemar', 'Hélder Costa', 'Lacina Traoré']","['Stéphane Ruffier', 'Loïc Perrin', 'Moustapha Bayal Sall', 'Kévin Malcuit', 'Pierre-Yves Polomat', 'Renaud Cohade', 'Fabien Lemoine', 'Vincent Pajot', 'Kevin Monnet-Paquet', 'Romain Hamouma', 'Nolan Roux']"
13.12.2015,Angers ,Bordeaux ,1,1,"['Ludovic Butelle', 'Ismaël Traoré', 'Romain Thomas', 'Gaël Angoula', 'Yoann Andreu', 'Thomas Mangani', 'Romain Saïss', 'Cheikh Ndoye', 'Abdoul Camara', 'Gilles Sunu', 'Billy Ketkeophomphone']","['Cédric Carrasso', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Abdou Traoré', 'Jaroslav Plasil', 'André Poko', 'Wahbi Khazri', 'Nicolas Maurice-Belay', 'Diego Rolán', 'Enzo Crivelli']"
13.12.2015,Marseille ,Gazélec Ajaccio ,1,1,"['Steve Mandanda', 'Rolando', ""Nicolas N'Koulou"", 'Brice Dja Djédjé', 'Benjamin Mendy', 'Lassana Diarra', 'Mauricio Isla', 'Rémy Cabella', 'Abdelaziz Barrada', ""Georges-Kévin N'Koudou"", 'Michy Batshuayi']","['Clément Maury', 'Jérémie Bréchet', 'Kader Mangane', 'Alexandre Coeff', 'David Ducourtioux', 'Issiaga Sylla', 'Amos Youga', 'Jérôme Le Moigne', 'Mohamed Larbi', 'Issiar Dia', 'Jacques Zoua']"
13.12.2015,Paris S-G ,Lyon ,5,1,"['Kevin Trapp', 'Thiago Silva', 'David Luiz', 'Maxwell', 'Serge Aurier', 'Thiago Motta', 'Adrien Rabiot', 'Blaise Matuidi', 'Ángel Di María', 'Zlatan Ibrahimovic', 'Edinson Cavani']","['Anthony Lopes', 'Mapou Yanga-Mbiwa', 'Maxwel Cornet', 'Henri Bédimo', 'Rafael', 'Jérémy Morel', 'Maxime Gonalons', 'Jordan Ferri', 'Corentin Tolisso', 'Clément Grenier', 'Claudio Beauvue']"
18.12.2015,Nice ,Montpellier ,1,0,"['Yoan Cardinale', 'Mathieu Bodmer', 'Maxime Le Marchand', 'Paul Baysse', 'Olivier Boscagli', 'Jérémy Pied', 'Nampalys Mendy', 'Vincent Koziello', 'Niklas Hult', 'Hatem Ben Arfa', 'Valère Germain']","['Laurent Pionnier', 'William Rémy', 'Daniel Congré', 'Vitorino Hilton', 'Mathieu Deplagne', 'Ramy Bensebaini', 'Jamel Saihi', 'Jonas Martin', 'Morgan Sanson', 'Ryad Boudebouz', 'Casimir Ninga']"
19.12.2015,Caen ,Paris S-G ,0,3,"['Rémy Vercoutre', 'Damien Da Silva', 'Syam Ben Youssef', 'Chaker Alhadhur', 'Dennis Appiah', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Vincent Bessat', 'Ronny Rodelin', 'Andy Delort']","['Kevin Trapp', 'David Luiz', 'Thiago Silva', 'Maxwell', 'Serge Aurier', 'Thiago Motta', 'Marco Verratti', 'Blaise Matuidi', 'Lucas', 'Ángel Di María', 'Zlatan Ibrahimovic']"
19.12.2015,Guingamp ,Rennes ,0,2,"['Jonas Lössl', 'Christophe Kerbrat', 'Jérémy Sorbon', 'Jonathan Martins Pereira', 'Laurent Dos Santos', 'Moustapha Diallo', 'Lionel Mathis', 'Younousse Sankharé', 'Marcus Coco', 'Jimmy Briand', 'Yannis Salibur']","['Benoît Costil', 'Sylvain Armand', 'Fallou Diagne', 'Romain Danzé', ""Cheikh M'Bengue"", 'Benjamin André', 'Gelson Fernandes', 'Juan Fernando Quintero', 'Pedro Henrique', 'Ousmane Dembélé', 'Giovanni Sio']"
19.12.2015,ESTAC Troyes ,Monaco ,0,0,"['Paul Bernardoni', 'Matthieu Saunier', 'Mouhamadou Dabo', 'Anele Ngcongca', 'Chris Mavinga', 'Jessy Pi', 'Thiago Xavier', 'Karim Azamoum', 'Fabien Camus', 'Stéphane Darbion', 'Jimmy Cabot']","['Paul Nardi', 'Ricardo Carvalho', 'Wallace', 'Elderson Echiejile', 'Fabinho', 'Jérémy Toulalan', 'João Moutinho', 'Nabil Dirar', 'Thomas Lemar', 'Lacina Traoré', 'Hélder Costa']"
19.12.2015,Lorient ,Nantes ,0,0,"['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Pape Paye', 'Raphaël Guerreiro', 'Didier Ndong', 'Walid Mesloub', 'Romain Philippoteaux', 'Yann Jouffre', 'Benjamin Moukandjo', 'Majeed Waris']","['Rémy Riou', 'Oswaldo Vizcarrondo', 'Koffi Djidji', 'Ermir Lenjani', 'Léo Dubois', 'Alejandro Bedoya', 'Lucas Deaux', 'Adrien Thomasson', 'Johan Audel', 'Yacine Bammou', 'Emiliano Sala']"
19.12.2015,Bastia ,Reims ,2,0,"['Jean-Louis Leca', 'François Modesto', 'Sébastien Squillaci', 'Gilles Cioni', 'Julian Palmieri', 'Yannick Cahuzac', 'Seko Fofana', 'Axel Ngando', 'Gaël Danic', 'Floyd Ayité', 'Florian Raspentino']","['Johny Placide', 'Mohamed Fofana', 'Mickaël Tacalfred', 'Franck Signorino', 'Hamari Traoré', 'Jaba Kankava', 'Antoine Devaux', 'Diego', 'Jordan Siebatcheu', ""David N'Gog"", 'Nicolas de Préville']"
19.12.2015,Toulouse FC ,Lille ,1,1,"['Alban Lafont', 'Issa Diop', 'William Matheus', 'Marcel Tisserand', 'Yann Bodiger', 'Jean-Daniel Akpa Akpro', 'Zinédine Machach', 'Óscar Trejo', 'Wissam Ben Yedder', 'Martin Braithwaite', 'Somalia']","['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Florent Balmont', 'Mounir Obbadi', 'Eric Bauthéac', 'Sofiane Boufal', 'Yassine Benzia']"
20.12.2015,Saint-Etienne ,Angers ,1,0,"['Stéphane Ruffier', 'Moustapha Bayal Sall', 'Loïc Perrin', 'Kévin Malcuit', 'Jonathan Brison', 'Fabien Lemoine', 'Jérémy Clément', 'Romain Hamouma', 'Valentin Eysseric', 'Neal Maupay', 'Nolan Roux']","['Ludovic Butelle', 'Ismaël Traoré', 'Romain Thomas', 'Yoann Andreu', 'Vincent Manceau', 'Thomas Mangani', 'Cheikh Ndoye', 'Romain Saïss', 'Gilles Sunu', 'Goran Karanovic', 'Billy Ketkeophomphone']"
20.12.2015,Gazélec Ajaccio ,Lyon ,2,1,"['Clément Maury', 'Alexandre Coeff', 'Jérémie Bréchet', 'Kader Mangane', 'David Ducourtioux', 'Issiaga Sylla', 'Amos Youga', 'Jérôme Le Moigne', 'Mohamed Larbi', 'Jacques Zoua', 'John Tshibumbu']","['Anthony Lopes', 'Bakary Koné', 'Mapou Yanga-Mbiwa', 'Henri Bédimo', 'Rafael', 'Maxwel Cornet', 'Maxime Gonalons', 'Corentin Tolisso', 'Steed Malbranque', 'Clément Grenier', 'Claudio Beauvue']"
20.12.2015,Bordeaux ,Marseille ,1,1,"['Cédric Carrasso', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Abdou Traoré', 'Jaroslav Plasil', 'André Poko', 'Wahbi Khazri', 'Enzo Crivelli', 'Adam Ounas', 'Henri Saivet']","['Steve Mandanda', 'Rolando', ""Nicolas N'Koulou"", 'Benjamin Mendy', 'Javier Manquillo', 'Alaixys Romao', 'Lassana Diarra', 'Bouna Sarr', 'Abdelaziz Barrada', 'Rémy Cabella', 'Michy Batshuayi']"
8.1.2016,Paris S-G ,Bastia ,2,0,"['Kevin Trapp', 'Thiago Silva', 'David Luiz', 'Maxwell', 'Serge Aurier', 'Thiago Motta', 'Blaise Matuidi', 'Marco Verratti', 'Ángel Di María', 'Lucas', 'Zlatan Ibrahimovic']","['Jean-Louis Leca', 'François Modesto', 'Sébastien Squillaci', 'Gilles Cioni', 'Florian Marange', 'Julian Palmieri', 'Yannick Cahuzac', 'Axel Ngando', 'Seko Fofana', 'Gaël Danic', 'Brandão']"
9.1.2016,Lyon ,ESTAC Troyes ,4,1,"['Anthony Lopes', 'Mapou Yanga-Mbiwa', 'Samuel Umtiti', 'Jérémy Morel', 'Christophe Jallet', 'Maxime Gonalons', 'Sergi Darder', 'Corentin Tolisso', 'Clément Grenier', 'Rachid Ghezzal', 'Alexandre Lacazette']","['Paul Bernardoni', 'Matthieu Saunier', 'Mouhamadou Dabo', 'Anele Ngcongca', 'Thiago Xavier', 'Aloïs Confais', 'Jessy Pi', 'Jimmy Cabot', 'Benjamin Nivet', 'Fabien Camus', 'Corentin Jean']"
9.1.2016,Angers ,Caen ,2,0,"['Alexandre Letellier', 'Romain Thomas', 'Ismaël Traoré', 'Gaël Angoula', 'Yoann Andreu', 'Romain Saïss', 'Cheikh Ndoye', 'Pierrick Capelle', 'Charles Diers', 'Billy Ketkeophomphone', 'Gilles Sunu']","['Rémy Vercoutre', 'Damien Da Silva', 'Alaeddine Yahia', 'Dennis Appiah', 'Chaker Alhadhur', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Vincent Bessat', 'Ronny Rodelin', 'Andy Delort']"
9.1.2016,Monaco ,Gazélec Ajaccio ,2,2,"['Danijel Subasic', 'Ricardo Carvalho', 'Wallace', 'Fabinho', 'Fábio Coentrão', 'Jérémy Toulalan', 'João Moutinho', 'Nabil Dirar', 'Thomas Lemar', 'Hélder Costa', 'Guido Carrillo']","['Clément Maury', 'Jérémie Bréchet', 'Kader Mangane', 'Alexandre Coeff', 'David Ducourtioux', 'Issiaga Sylla', 'Jérôme Le Moigne', 'Damjan Djokovic', 'Mohamed Larbi', 'John Tshibumbu', 'Khalid Boutaïb']"
9.1.2016,Montpellier ,Bordeaux ,0,1,"['Laurent Pionnier', 'William Rémy', 'Vitorino Hilton', 'Daniel Congré', 'Mathieu Deplagne', 'Jérôme Roussillon', 'Jonas Martin', 'Ryad Boudebouz', 'Mustapha Yatabaré', 'Casimir Ninga', 'Souleymane Camara']","['Cédric Carrasso', 'Cédric Yambéré', 'Diego Contento', 'Jaroslav Plasil', 'André Poko', 'Clément Chantôme', 'Wahbi Khazri', 'Cheick Diabaté', 'Nicolas Maurice-Belay', 'Henri Saivet', 'Diego Rolán']"
9.1.2016,Reims ,Toulouse FC ,1,3,"['Johny Placide', 'Mohamed Fofana', 'Aissa Mandi', 'Atila Turan', 'Franck Signorino', 'Hamari Traoré', 'Jaba Kankava', 'Antoine Devaux', 'Prince Oniangué', 'Diego', 'Nicolas de Préville']","['Alban Lafont', 'Issa Diop', 'Marcel Tisserand', 'William Matheus', 'Alexis Blin', 'Zinédine Machach', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Wissam Ben Yedder', 'Martin Braithwaite', 'Somalia']"
9.1.2016,Rennes ,Lorient ,2,2,"['Benoît Costil', 'Fallou Diagne', 'Sylvain Armand', ""Cheikh M'Bengue"", 'Steven Moreira', 'Benjamin André', 'Gelson Fernandes', 'Juan Fernando Quintero', 'Jérémie Boga', 'Giovanni Sio', 'Ousmane Dembélé']","['Benjamin Lecomte', 'Zargo Touré', 'Hamadou Karamoko', 'Raphaël Guerreiro', 'Lamine Gassama', 'François Bellugou', 'Didier Ndong', 'Walid Mesloub', 'Romain Philippoteaux', 'Yann Jouffre', 'Majeed Waris']"
10.1.2016,Nantes ,Saint-Etienne ,2,1,"['Rémy Riou', 'Oswaldo Vizcarrondo', 'Koffi Djidji', 'Ermir Lenjani', 'Youssouf Sabaly', 'Birama Touré', 'Guillaume Gillet', 'Adryan', 'Adrien Thomasson', 'Johan Audel', 'Yacine Bammou']","['Stéphane Ruffier', 'Florentin Pogba', 'Moustapha Bayal Sall', 'K. Théophile-Catherine', 'Jonathan Brison', 'Vincent Pajot', 'Fabien Lemoine', 'Valentin Eysseric', 'Romain Hamouma', 'Nolan Roux', 'Alexander Söderlund']"
10.1.2016,Lille ,Nice ,1,1,"['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Djibril Sidibé', 'Sébastien Corchia', 'Rio Mavuba', 'Florent Balmont', 'Mounir Obbadi', 'Eric Bauthéac', 'Yassine Benzia', 'Junior Tallo']","['Yoan Cardinale', 'Paul Baysse', 'Romain Genevois', 'Jérémy Pied', 'Ricardo Pereira', 'Nampalys Mendy', 'Jean-Michaël Seri', 'Niklas Hult', 'Hatem Ben Arfa', 'Valère Germain', 'Wallyson Mallmann']"
