date,home_team,away_team,home_score,away_score,home_lineup,away_lineup
27.6.2016,England,Iceland,1,2,"Joe Hart, Kyle Walker, Danny Rose, Gary Cahill, Chris Smalling, Raheem Sterling, Harry Kane, Wayne Rooney, Daniel Sturridge, Eric Dier, Dele Alli","Hannes Halldorsson, Birkir Saevarsson, Ragnar Sigurdsson, Johann Gudmundsson, Birkir Bjarnason, Kolbeinn Sigthorsson, Gylfi Sigurdsson, Kari Arnason, Jon Dadi Bodvarsson, Aron Gunnarsson, Ari Skulason"
27.6.2016,Italy,Spain,2,0,"Gianluigi Buffon, Mattia De Sciglio, Giorgio Chiellini, Alessandro Florenzi, Graziano Pelle, Andrea Barzagli, Daniele De Rossi, Eder, Marco Parolo, Leonardo Bonucci, Emanuele Giaccherini","David de Gea, Gerard Pique, Sergio Busquets, Andres Iniesta, Alvaro Morata, Cesc Fabregas, Sergio Ramos, Juanfran, Jordi Alba, David Silva, Nolito"
28.6.2016,St Patrick's (IRL),Jeunesse Esch (LUX),1,0,"Brendan Clarke, ""Ger OBrien"", Ian Bermingham, Darren Dennehy, Sean Hoare, David Cawley, Conan Byrne, Keith Treacy, Christy Fagan, Graham Kelly, Billy Dennehy","Marc Oberweis, Martin Ontiveros, Milos Todorovic, Adrien Portier, Ken Corral, Robin Mertinitz, Patrick Stumpf, Rene Peters, Giancarlo Pinna, Ricardo Delgado, Emmanuel Herve Lapierre"
30.6.2016,Valur (ISL),Brøndby (DEN),1,4,"Anton Einarsson, Gudjon Lydsson, Haukur Pall Sigurdsson, Kristinn Ingi Halldorsson, Kristinn Freyr Sigurdsson, Sigurdur Egill Larusson, Nikolaj Hansen, Rasmus Christiansen, Orri Omarsson, Bjarni Eiriksson, Andri Fannar Stefansson","Frederik Rnnow, Jesper Juelsgard, Benedikt Rocker, Teemu Pukki, Johan Larsson, David Boysen, Christian Nrgaard, Kamil Wilczek, Andrew Hjulsager, Christian Jakobsen, Svenn Crone"
30.6.2016,Breidablik (ISL),Jelgava (LVA),2,3,"Gunnleifur Gunnleifsson, Oliver Sigurjonsson, Damir Muminovic, Elfar Freyr Helgason, Arnthor Ari Atlason, Davi Kristjan Olafsson, Jonathan Glenn, Ellert Hreinsson, Daniel Bamberg, Alfons Sampsted, Andri Yeoman","Kaspars Ikstens, Vitalijs Smirnovs, Gints Freimanis, Ryotaro Nakano, Valerijs Redjko, Boriss Bogdaskins, Daniils Turkovs, Abdoulaye Diallo, Mindaugas Grigaravicius, Glebs Kluskins, Artis Lazdins"
30.6.2016,KR Reykjavik (ISL),Glenavon (NIR),2,1,"Stefan Magnusson, Morten Beck, Michael Prst, Gunnar Thor Gunnarsson, Skuli Jon Fridgeirsson, Finnur Margeirsson, Palmi Palmason, Morten Beck Andersen, Indridi Sigurdsson, Kennie Chopart, Oskar Orn Hauksson","Jonny Tuffey, Simon Kelly, Kris Lindsay, Rhys Marshall, Joel Cooper, Eoin Bradley, Andrew Hall, Mark Patton, Mark Sykes, Gregory Moorhouse, Ciaran Martyn"
30.6.2016,Shkëndija (MKD),Cracovia (POL),2,0,"Kostadin Zahov, Egzon Bejtulai, Armend Alimi, Ardian Cuculi, Besart Ibraimi, Ferhan Hasani, Marjan Radeski, Stenio Junior, Besir Demiri, Blagoja Todorovski, Stephan Vujcic","Grzegorz Sandomierski, Robert Litauszki, Florin Bejan, Jakub Wojcicki, Tomas Vestenicky, Mateusz Cetnarski, Damian Dabrowski, Hubert Woakiewicz, Deleu, Marcin Budzinski, Erik Jendrisek"
30.6.2016,Shamrock Rovers (IRL),RoPS (FIN),0,2,"Craig Hyland, Robert Cornwall, ""David OConnor"", Brandon Miele, Killian Brennan, Gary Shaw, Gavin Brennan, Patrick Cregg, Simon Madden, Sean Heaney, Stephen McPhail","Antonio Reguero, Jarkko Lahdenmaki, Janne Saksela, Juha Pirinen, Robert Taylor, Jean Nganbe Nganbe, Mamut Saine, Michal Mravec, Juuso Hamalainen, Will John, Abdou Jammeh"
30.6.2016,Hearts (SCO),FCI (EST),2,1,"Jack Hamilton, Callum Paterson, Faycal Rherras, Alim Ozturk, Jamie Walker, Prince Buaben, Juanma, Arnaud Djoum, Saml Nicholson, John Souttar, Connor Sammon","Matvei Igonen, Andrei Kalimullin, Vladimir Avilov, Ofosu Appiah, Aleksandr Volodin, Vladimir Voskoboinikov, Jevgeni Harin, Sergei Mosnikov, Dmitri Kruglov, Aleksandr Dmitrijev, Nikolai Masitsev"
30.6.2016,Poland,Portugal,1,1,"ukasz Fabianski, Micha Pazdan, Artur Jedrzejczyk, Krzysztof Maczynski, Arkadiusz Milik, Robert Lewandowski, Grzegorz Krychowiak, Kamil Grosicki, Kamil Glik, Jakub Baszczykowski, ukasz Piszczek","Rui Patricio, Pepe, Jose Fonte, Cristiano Ronaldo, Joao Mario, William Carvalho, Renato Sanches, Nani, Eliseu, Cedric, Adrien Silva"
30.6.2016,Aberdeen (SCO),Fola (LUX),3,1,"Joe Lewis, Shaleum Logan, Graeme Shinnie, Andrew Considine, Ashton Taylor, Kenny McLean, Willo Flood, Niall McGinn, Jonny Hayes, Jayden Stockley, Ryan Jack","Thomas Hym, Massimo Martino, Billy Bernard, Veldin Muharemovic, Jakob Dallevedove, Emmanuel Francoise, Samir Hadji, Tom Laterza, Mehdi Kirch, Stefano Bensi, Julien Klein"
30.6.2016,Linfield (NIR),Cork (IRL),0,1,"Roy Carroll, Mark Stafford, Mark Haughey, Andy Waterworth, Stephen Lowry, Kirk Millar, Jamie Mulgrew, Reece Glendinning, Niall Quinn, Ross Gaynor, Paul Smyth","Mark McNulty, Alan Bennett, Greg Bolger, Steven Beattie, Stephen Dooley, ""Kevin OConnor"", Gearoid Morrissey, Karl Sheppard, Kenny Browne, Sean Maguire, Garry Buckley"
30.6.2016,La Fiorita (SMR),Debrecen (HUN),0,5,"Gianluca Vivan, Andrea Martini, Davide Bugli, Nicola Cavalli, Marco Martini, Gianluca Bollini, Danilo Rinaldi, Damiano Tommasi, Marco Gasperoni, Alessio Cangini, Tommaso Zafferani","Bozidar Radosevic, David Holman, Tibor Tisza, Janos Ferenczi, Norbert Meszaros, Dusan Brkovic, Karol Meszaros, Jozsef Varga, Peter Szakaly, Aleksandar Jovanovic, Geoffrey Castillion"
30.6.2016,Čukarički (SRB),Ordabasy (KAZ),3,0,"Nemanja Stevanovic, Lucas Piasentin, Stanisa Mandic, Branislav Jankovic, Ismael Fofana, Asmir Kajevic, Filip Stojkovic, Djordje Djuric, Stefan Zivkovic, Dusan Lagator, Filip Knezevic","Sergei Boichenko, Mukhtar Mukhtarov, Dominic Chatto, Filip Kasalica, Mardan Tolebek, Yerkebulan Tunggyshbayev, Abdoulaye Diakhate, Renat Abdulin, Gogita Gogua, Talgat Adyrbekov, Aleksandar Simcevic"
30.6.2016,Spartak Trnava (SVK),Hibernians (MLT),3,0,"Adam Jakubech, Babatounde Bello, Martin Mikovic, Filip Deket, Peter Cogley, Matus Conka, Boris Godal, Ivan Schranz, Emir Halilovic, Robert Tambe, Lukas Gressak","Justin Haber, Jonathan Pearson, Jackson Lima, Rodolfo Soares, Marcelo Dias, Andrew Cohen, Clayton Failla, Juan Manuel Varea, Diosdado Mbele, Johan Bezzina, Andrei Agius"
1.7.2016,Wales,Belgium,3,1,"Wayne Hennessey, Chris Gunter, Neil Taylor, Ben Davies, James Chester, Ashley Williams, Joe Allen, Hal Robson-Kanu, Aaron Ramsey, Gareth Bale, Joe Ledley","Thibaut Courtois, Toby Alderweireld, Radja Nainggolan, Axel Witsel, Kevin De Bruyne, Romelu Lukaku, Eden Hazard, Yannick Carrasco, Jason Denayer, Thomas Meunier, Jordan Lukaku"
2.7.2016,Germany,Italy,1,1,"Manuel Neuer, Jonas Hector, Benedikt Howedes, Mats Hummels, Sami Khedira, Mesut Ozil, Thomas Muller, Jerome Boateng, Toni Kroos, Joshua Kimmich, Mario Gomez","Gianluigi Buffon, Mattia De Sciglio, Giorgio Chiellini, Alessandro Florenzi, Graziano Pelle, Stefano Sturaro, Andrea Barzagli, Eder, Marco Parolo, Leonardo Bonucci, Emanuele Giaccherini"
3.7.2016,France,Iceland,5,2,"Hugo Lloris, Patrice Evra, Antoine Griezmann, Dimitri Payet, Olivier Giroud, Blaise Matuidi, Paul Pogba, Moussa Sissoko, Bacary Sagna, Laurent Koscielny, Samuel Umtiti","Hannes Halldorsson, Birkir Saevarsson, Ragnar Sigurdsson, Johann Gudmundsson, Birkir Bjarnason, Kolbeinn Sigthorsson, Gylfi Sigurdsson, Kari Arnason, Jon Dadi Bodvarsson, Aron Gunnarsson, Ari Skulason"
6.7.2016,Portugal,Wales,2,0,"Rui Patricio, Bruno Alves, Jose Fonte, Raphael Guerreiro, Cristiano Ronaldo, Joao Mario, Danilo, Renato Sanches, Nani, Cedric, Adrien Silva","Wayne Hennessey, Chris Gunter, Neil Taylor, James Chester, Ashley Williams, Joe Allen, Andy King, Hal Robson-Kanu, Gareth Bale, Joe Ledley, James Collins"
7.7.2016,Germany,France,0,2,"Manuel Neuer, Jonas Hector, Benedikt Howedes, Bastian Schweinsteiger, Mesut Ozil, Julian Draxler, Thomas Muller, Emre Can, Jerome Boateng, Toni Kroos, Joshua Kimmich","Hugo Lloris, Patrice Evra, Antoine Griezmann, Dimitri Payet, Olivier Giroud, Blaise Matuidi, Paul Pogba, Moussa Sissoko, Bacary Sagna, Laurent Koscielny, Samuel Umtiti"
7.7.2016,Cliftonville (NIR),Differdange (LUX),2,0,"Jason Mooney, Levi Ives, Caoimhin Bonner, Jason McGuinness, Chris Curran, David McDaid, Martin Donnelly, Ryan Catney, Jude Winchester, Jay Donnelly, Tomas Cosgrove","Julien Weber, Andre Almeida Rodrigues, Tom Siebenaler, Andy May, Pedro Ribeiro, Omar Er Rafik, Dejvid Sinani, Gauthier Caron, Jordann Yeye, David Vandenbroeck, Geoffrey Franzoni"
7.7.2016,Glenavon (NIR),KR Reykjavik (ISL),0,6,"Jonny Tuffey, Gary Hamilton, Simon Kelly, Rhys Marshall, Joel Cooper, Eoin Bradley, Andrew Hall, Mark Patton, Mark Sykes, Andrew Doyle, Ciaran Martyn","Stefan Magnusson, Morten Beck, Michael Prst, Gunnar Thor Gunnarsson, Finnur Margeirsson, Holmbert Fridjonsson, Palmi Palmason, Indridi Sigurdsson, Kennie Chopart, Aron Bjarki Josepsson, Oskar Orn Hauksson"
7.7.2016,Cork (IRL),Linfield (NIR),1,1,"Mark McNulty, Alan Bennett, Gavin Holohan, Steven Beattie, Stephen Dooley, ""Kevin OConnor"", Gearoid Morrissey, Michael McSweeney, Kenny Browne, Sean Maguire, Garry Buckley","Roy Carroll, Mark Stafford, Mark Haughey, Andy Waterworth, Stephen Lowry, Kirk Millar, Matthew Clarke, Jamie Mulgrew, Niall Quinn, Ross Gaynor, Paul Smyth"
10.7.2016,Portugal,France,1,0,"Rui Patricio, Pepe, Jose Fonte, Raphael Guerreiro, Cristiano Ronaldo, Joao Mario, William Carvalho, Renato Sanches, Nani, Cedric, Adrien Silva","Hugo Lloris, Patrice Evra, Antoine Griezmann, Dimitri Payet, Olivier Giroud, Blaise Matuidi, Paul Pogba, Moussa Sissoko, Bacary Sagna, Laurent Koscielny, Samuel Umtiti"
14.7.2016,KR Reykjavik (ISL),Grasshoppers (SUI),3,3,"Stefan Magnusson, Morten Beck, Michael Prst, Gunnar Thor Gunnarsson, Finnur Margeirsson, Holmbert Fridjonsson, Palmi Palmason, Indridi Sigurdsson, Kennie Chopart, Aron Bjarki Josepsson, Oskar Orn Hauksson","Joel Mall, Alban Pnishi, Runar Mar Sigurjonsson, Marko Basic, Mergim Brahimi, Numa Lavanchy, Ridge Munsy, Caio, Jan Bamert, Benjamin Luthi, Nikola Gjorgjev"
14.7.2016,Austria Wien (AUT),Kukës (ALB),1,0,"Osman Hadzikic, Petar Filipovic, Olarenwaju Kayode, Venuto, Tarkan Serbest, Dominik Prokop, Jens Stryger, Raphael Holzhauser, Christoph Martschinko, Lukas Rotpuller, Felipe Pires","Ehea Kolici, Ylli Shameti, Sabien Lilaj, Gledi Mici, Jean Carioca, Rahman Hallaci, Liridon Latifi, Rangel, Besar Musolli, Renato Malota, Masato Fukui"
21.7.2016,Zagłębie (POL),Partizan (SRB),0,0,"Martin Polacek, Maciej Dabrowski, Djorde Cotra, Aleksandar Todorovski, Arkadiusz Wozniak, ukasz Janoszka, Adrian Rakowski, Jarosaw Kubicki, Krzysztof Piatek, ukasz Piatek, Lubomir Guldan","Bojan Saranov, Miroslav Vulicevic, Nemanja Mihajlovic, Darko Brasanac, Miroslav Radovic, Miroslav Bogosavac, Everton Bilher, Nikola Milenkovic, Nikola Djurdjic, Cedric Gogoua, Marko Jankovic"
21.7.2016,Hearts (SCO),Birkirkara (MLT),1,2,"Jack Hamilton, Callum Paterson, Faycal Rherras, Igor Rossi, Alim Ozturk, Jamie Walker, Prince Buaben, Arnaud Djoum, Saml Nicholson, Connor Sammon, Liam Smith","Miroslav Kopric, Edward Herrera, Christian Bubalovic, Gareth Sciberras, Marcelina Emerson, Srdjan Dimitrov, Vito Plut, Shaun Bajada, Joseph Zerafa, Ryan Scicluna, Cain Attard"
21.7.2016,Budućnost Podgorica (MNE),Genk (BEL),2,0,"Milos Dragojevic, Risto Radunovic, Nikola Vukcevic, Milan Vusurovic, Filip Mitrovic, Goran Vujovic, Milos Raickovic, Momcilo Raspopovic, Luka Mirkovic, Velizar Janketic, Radomir Djalovic","Marco Bizot, Sebastien Dewaest, Nikos Karelis, Bennard Kumordzi, Thomas Buffel, Jere Uronen, Wilfred Ndidi, Leon Bailey, Timothy Castagne, Yoni Buyens, Ally  Mbwana Samatta"
21.7.2016,Cork (IRL),Häcken (SWE),1,0,"Mark McNulty, Alan Bennett, Greg Bolger, Steven Beattie, Stephen Dooley, ""Kevin OConnor"", Gearoid Morrissey, Michael McSweeney, Kenny Browne, Sean Maguire, Garry Buckley","Peter Abrahamsson, Jasmin Sudic, Emil Wahlstrom, Rasmus Schuller, Paulinho, Mohammed Abubakari, Kari Arkivuo, John Owoeri, Nasiru Mohammed, Samuel Gustafsson, Joel Andersson"
21.7.2016,St Patrick's (IRL),Dinamo Minsk (BLR),0,1,"Brendan Clarke, ""Ger OBrien"", Ian Bermingham, Darren Dennehy, Sean Hoare, Conan Byrne, Keith Treacy, Christy Fagan, Mark Timlin, Graham Kelly, Billy Dennehy","Sergei Ignatovich, Yuri Ostroukh, Artem Bykov, Gleb Rassadkin, Vladimir Korytko, ValerI Zhukovski, Mohammed El Monir, Oleksandr Noyok, Yuri Habovda, Nikita Kaplenko, Aleksandr Sverchinski"
21.7.2016,Čukarički (SRB),Fehérvár (HUN),1,1,"Nemanja Stevanovic, Marko Docic, Ismael Fofana, Igor Matic, Alen Masovic, Nikola Jankovic, Regan Obeng, Djordje Djuric, Stefan Zivkovic, Erhan Masovic, Marko Tomic","Adam Kovacsik, Paulo Vinicius, Mate Patkai, Adam Lang, Stopira, Adam Bodi, Roland Szolnoki, David Barczi, Adam Simon, Krisztian Geresi, Asmir Suljic"
21.7.2016,Hajduk Split (CRO),CSMS laşi (ROU),2,1,"Dante Stipica, Jefferson, Nikola Vlasic, Josip Juranovic, Zvonimir Kozulj, Hrvoje Milic, Ahmed Said, Zoran Nizic, Tino Susic, Fran Tudor, Marko Cosic","Branko Grahovac, Marius Mihalache, Vasile Gheorghe, Andrei Cristea, Gianmarco Piccioni, Ionut Voicu, Lukacs Bole, Milan Mitic, Cosmin Frasinescu, Alexandru Tiganasu, Alexandru Ciucur"
21.7.2016,Domžale (SVN),Shakhtyor (BLR),2,1,"Axel Maraval, Alvaro Brachi, Kenan Horic, Matic Crnic, Lucas Horvat, Gaber Dobrovoljc, Jure Balkovec, Zan Majer, Marko Alvir, Benjamin Morel, Antonio Mance","Vladimir Bushma, Aleksandr Yurevich, Igor Burko, Nikolai Yanush, Artem Starhorodskiy, Nikola Ignjatijevic, Pavel Rybak, Igor Kuzmenok, Yevgeni Yelezarenko, Yuri Kovalev, Mikhail Shibun"
21.7.2016,Spartak Trnava (SVK),Shirak (ARM),2,0,"Adam Jakubech, Andrej Kadlec, Denis Hornik, Babatounde Bello, Martin Mikovic, Boris Godal, Anton Sloboda, Ivan Schranz, Emir Halilovic, Robert Tambe, Lukas Gressak","Anatoli Aivazov, Arman Hovhannisyan, Artyom Mikaelyan, Rumyan Hovsepyan, Konan Kouakou, Solomon Udo, Gevorg Hovhannisyan, Robert Darbinyan, Mohamed Kaba, Drissa Diarrassouba, Nemanja Stoskovic"
21.7.2016,Osmanlıspor (TUR),Zimbru (MDA),5,0,"Zydrunas Karcemarskas, Avdija Vrsajevic, Mehmet Guven, Pierre Webo, Badou Ndiaye, Tiago Pinto, Vaclav Prochazka, Aminu Umar, Dzon Delarge, Musa Cagran, Numan Curuksu","Denis Rusu, Diego Lima, Amancio Fortes, Veaceslav Zagaevschii, Erick, Luan, Alex Bruno, Hugo Moreira, Ilie Damascan, Emerson, Ion Jardan"
28.7.2016,Admira (AUT),Liberec (CZE),1,2,"Manuel Kuttin, Fabio Strauss, Stephan Zwierschitz, Thomas Ebner, Markus Lackner, Maximilian Sax, Christoph Knasmullner, Daniel Toth, Dominik Starkl, Markus Wostry, Eldis Bajrami","Martin Dubravka, Radim Breite, Vladimir Coufal, Jan Sykora, Zdenek Folprecht, David Hovorka, Nikolai Komlichenko, Petr Sevcik, Egon Vuch, Daniel Bartl, Lukas Pokorny"
28.7.2016,St-Étienne (FRA),AEK (GRE),0,0,"Stephane Ruffier, Kevin Theophile-Catherine, Pierre-Yves Polomat, Vincent Pajot, Nolan Roux, Oussama Tannane, Ole Selns, Fabien Lemoine, Florentin Pogba, Romain Hamouma, Loic Perrin","Giannis Anestis, Helder Barbosa, Andre Simoes, Ronald Vargas, Rodrigo Galo, Tomas Pekhart, Jakob Johansson, Dmytro Chygrynskiy, Petros Mantalos, Didac Vila, Dimitris Kolovetsios"
28.7.2016,Domžale (SVN),West Ham (ENG),2,1,"Axel Maraval, Alvaro Brachi, Kenan Horic, Matic Crnic, Lucas Horvat, Gaber Dobrovoljc, Jure Balkovec, Zan Majer, Marko Alvir, Benjamin Morel, Antonio Mance","Adrian, Winston Reid, Havard Nordtveit, Sofiane Feghouli, Cheikhou Kouyate, Andy Carroll, Enner Valencia, Pedro Obiang, Mark Noble, Sam Byram, Michail Antonio"
28.7.2016,Aberdeen (SCO),Maribor (SVN),1,1,"Joe Lewis, Shaleum Logan, Graeme Shinnie, Andrew Considine, Ashton Taylor, Mark Reynolds, Adam Rooney, Niall McGinn, Jonny Hayes, Jayden Stockley, Ryan Jack","Jasmin Handanovic, Erik Janza, Marko Suler, Blaz Vrhovec, Marcos Tavares, Dino Hotic, Milivoje Novakovic, Dare Vrsic, Marwan Kabha, Rodrigo Defendi, Denis Sme"
28.7.2016,AZ Alkmaar (NED),Giannina (GRE),1,0,"Sergio Rochet, Mattias Johansson, Ron Vlaar, Ridgeciano Haps, Alireza Jahanbakhsh, Joris van Overeem, Wout Weghorst, Markus Henriksen, Dabney dos Santos, Derrick Luckassen, Stijn Wuytens","Alexandros Paschalakis, Andi Lila, Theodoros Berios, Alexios Michail, Evripidis Giakos, Themis Tzimopoulos, Noe Acosta, Dimitris Ferfelis, Martin Lopez, Nikos Karanikas, Chrysovalantis Kozoronis"
28.7.2016,Gent (BEL),Viitorul (ROU),5,0,"Jacob Rinne, Kalifa Coulibaly, Thomas Matton, Laurent Depoitre, Renato Neto, Stefan Mitrovic, Sven Kums, Kenneth Saief, Lasse Nielsen, Thomas Foket, Rami Gershon","Victor Rimniceanu, Ioan Filip, Romario Benzar, Florin Tanase, Gabriel Iancu, Bogdan Tiru, Razvan Marin, Cristian Ganea, Aurelian Chitu, Florin Purece, Catalin Carp"
28.7.2016,Fehérvár (HUN),Midtjylland (DEN),0,1,"Adam Kovacsik, Paulo Vinicius, Danko Lazovic, Loic Nego, Mate Patkai, Adam Lang, Stopira, Adam Bodi, Roland Szolnoki, Krisztian Geresi, Asmir Suljic","Johan Dahlin, Kian Hansen, Markus Halsti, Vaclav Kadlec, Kristoffer Olsson, Patrick Banggaard, Pione Sisto, Paul Onuachu, Rilwan Hassan, Rasmus Kristensen, Filip Novak"
28.7.2016,Hertha (GER),Brøndby (DEN),1,0,"Rune Jarstein, Peter Pekarik, Per Ciljan Skjelbred, Vladimir Darida, Salomon Kalou, Sebastian Langkamp, Vedad Ibisevic, Marvin Plattenhardt, Mitchell Weiser, John Brooks, Fabian Lustenberger","Frederik Rnnow, Benedikt Rocker, Martin Albrechtsen, Teemu Pukki, Frederik Holst, Johan Larsson, Lebogang Phiri, Christian Nrgaard, Kamil Wilczek, Andrew Hjulsager, Svenn Crone"
28.7.2016,Shkëndija (MKD),Mladá Boleslav (CZE),2,0,"Kostadin Zahov, Egzon Bejtulai, Armend Alimi, Ardian Cuculi, Besart Ibraimi, Ferhan Hasani, Marjan Radeski, Stenio Junior, Besir Demiri, Blagoja Todorovski, Stephan Vujcic","Jakub Divis, Jiri Fleisman, Adam Janos, Jan Kalabiska, Ondrej Kudela, Lukas Magera, Lukas Pauschek, Jakub Rada, Golgol Mebrahtu, Lukas Hulka, Miljan Vukadinovic"
28.7.2016,Genk (BEL),Cork (IRL),1,0,"Marco Bizot, Sandy Walsh, Sebastien Dewaest, Nikos Karelis, Dries Wouters, Thomas Buffel, Jere Uronen, Alejandro Pozuelo, Wilfred Ndidi, Leon Bailey, Ally  Mbwana Samatta","Mark McNulty, Alan Bennett, Greg Bolger, Steven Beattie, Stephen Dooley, ""Kevin OConnor"", Gearoid Morrissey, Michael McSweeney, Kenny Browne, Sean Maguire, Garry Buckley"
28.7.2016,Osmanlıspor (TUR),Kalju (EST),1,0,"Zydrunas Karcemarskas, Avdija Vrsajevic, Mehmet Guven, Pierre Webo, Badou Ndiaye, Erdal Klcaslan, Tiago Pinto, Vaclav Prochazka, Aminu Umar, Dzon Delarge, Numan Curuksu","Vitali Teles, Maximiliano Ugge, Jorge Rodrigues, Reginald Mbu Alidor, Artjom Dmitrijev, Ats Purje, Janar Toomet, Artur Valikaev, Andrei Sidorenkov, Karl Mool, Damiano Quintieri"
4.8.2016,Rapid Wien (AUT),Torpedo Zhodino (BLR),3,0,"Jan Novota, Christoph Schosswendter, Thomas Schrammel, Stefan Schwab, Louis Schaub, Christopher Dibon, Mario Pavelic, Arnor Ingvi Traustason, Ivan Mocinic, Thomas Murg, Joelinton","Valeri Fomichev, Artyom Chelyadinski, Evgeni Klopotski, Aleksei Pankovets, Sergiy Shapoval, Andrei Khachaturyan, Terenti Lutsevich, Serhiy Zagynailov, Maxym Imerekov, Mikhail Afanasiev, Vadim Demidovich"
4.8.2016,Rio Ave (POR),Slavia Praha (CZE),1,1,"Cassio, Eliseu Cassama, Filip Krovinovic, Joao Novais, Roderick, Alhassan Wakaso, Gil Dias, Marcelo, Rafa Soares, Ruben Ribeiro, Yazalde","Jiri Pavlenka, Jan Mikula, Jaromir Zmrhal, Josef Husbauer, Michael Ngadeu-Ngadjui, Jan Boril, Simon Deli, Jiri Bilek, Milan Skoda, Tomas Soucek, Gino van Kessel"
4.8.2016,West Ham (ENG),Domžale (SVN),3,0,"Darren Randolph, Winston Reid, Havard Nordtveit, Sofiane Feghouli, Cheikhou Kouyate, Andy Carroll, Enner Valencia, Mark Noble, Sam Byram, Michail Antonio, Reece Oxford","Axel Maraval, Alvaro Brachi, Kenan Horic, Matic Crnic, Lucas Horvat, Gaber Dobrovoljc, Jure Balkovec, Zan Majer, Marko Alvir, Benjamin Morel, Antonio Mance"
4.8.2016,Cork (IRL),Genk (BEL),1,2,"Mark McNulty, Alan Bennett, Greg Bolger, Steven Beattie, Stephen Dooley, ""Kevin OConnor"", Gearoid Morrissey, Michael McSweeney, Kenny Browne, Sean Maguire, Garry Buckley","Marco Bizot, Sandy Walsh, Sebastien Dewaest, Dries Wouters, Thomas Buffel, Jere Uronen, Alejandro Pozuelo, Wilfred Ndidi, Leon Bailey, Ally  Mbwana Samatta, Neeskens Kebano"
4.8.2016,Hajduk Split (CRO),Olexandriya (UKR),3,1,"Lovre Kalinic, Maxym Biliy, Jefferson, Nikola Vlasic, Josip Juranovic, Zvonimir Kozulj, Hrvoje Milic, Ahmed Said, Zoran Nizic, Tino Susic, Marko Cosic","Andriy Novak, Stanislav Mykytsey, Pavlo Miagkov, Vitalii Ponomar, Roman Yaremchuk, Andriy Tsurikov, Andriy Gitchenko, Anton Shendrik, Sergii Starenkyi, Yevhen Banada, Mykhaylo Kozak"
4.8.2016,Sassuolo (ITA),Luzern (SUI),3,0,"Andrea Consigli, Francesco Magnanelli, Davide Biondini, Nicola Sansone, Gregoire Defrel, Federico Peluso, Francesco Acerbi, Marcello Gazzola, Domenico Berardi, Paolo Cannavaro, Alfred Duncan","David Zibung, Claudio Lustenberger, Jahmir Hyka, Jakob Jantscher, Tomislav Puljic, Marco Schneuwly, Christian Schneuwly, Ricardo Costa, Hekuran Kryeziu, Nicolas Haas, Markus Neumayr"
4.8.2016,Viitorul (ROU),Gent (BEL),0,0,"Alexandru Buzbuchi, Sorin Radoi, Carlos Casap, Vlad Rusu, Gabriel Iancu, Dani Lopez, Dragos Nedelcu, Pablo Brandan, Robert Hodorogea, Catalin Carp, Alex Nimely","Yannick Thoelen, Renato Neto, Emir Kujovic, Stefan Mitrovic, Kenneth Saief, Rob Schoofs, Jeremy Perbet, Siebe Horemans, Thomas Foket, Rami Gershon, Danijel Milicevic"
4.8.2016,Rijeka (CRO),İstanbul Başakşehir (TUR),2,2,"Andrej Prskalo, Stefan Ristovski, Marin Tomasov, Leonard Zuta, Roman Bezjak, Matej Mitrovic, Mario Gavranovic, Josip Elez, Mate Males, Josip Misic, Marko Vesovic","Volkan Babacan, Yalcn Ayhan, Emre Belozoglu, Alexandru Epureanu, Edin Visca, Mossoro, Mehmet Batdal, Doka, Eren Albayrak, Mahmut Tekdemir, Ugur Ucar"
4.8.2016,Brøndby (DEN),Hertha (GER),3,1,"Frederik Rnnow, Benedikt Rocker, Martin Albrechtsen, Teemu Pukki, Hany Mukhtar, Johan Larsson, Lebogang Phiri, Christian Nrgaard, Kamil Wilczek, Andrew Hjulsager, Svenn Crone","Thomas Kraft, Peter Pekarik, Per Ciljan Skjelbred, Vladimir Darida, Salomon Kalou, Sebastian Langkamp, Vedad Ibisevic, Marvin Plattenhardt, Mitchell Weiser, John Brooks, Fabian Lustenberger"
4.8.2016,Maribor (SVN),Aberdeen (SCO),1,0,"Jasmin Handanovic, Erik Janza, Marko Suler, Blaz Vrhovec, Aleks Pihler, Marcos Tavares, Milivoje Novakovic, Dare Vrsic, Rodrigo Defendi, Damjan Bohar, Denis Sme","Joe Lewis, Shaleum Logan, Graeme Shinnie, Andrew Considine, Ashton Taylor, Mark Reynolds, Kenny McLean, Wesley Burns, Adam Rooney, Niall McGinn, Ryan Jack"
18.8.2016,Trenčín (SVK),Rapid Wien (AUT),0,4,"Adrian Chovan, Martin Sulek, Aliko Bala, James Lawrence, Jakub Paur, Rangelo Janga, Jakub Holubek, Samuel Kalu, Christopher Udeh, Denis Janco, Peter Klescik","Jan Novota, Christoph Schosswendter, Thomas Schrammel, Philipp Schobesberger, Stefan Schwab, Louis Schaub, Srdjan Grahovac, Christopher Dibon, Mario Pavelic, Ivan Mocinic, Joelinton"
18.8.2016,Arouca (POR),Olympiacos (GRE),0,1,"Rafael Bracali, Hugo Basto, Anderson Luiz, Artur, Adilson Goiano, Nuninho, Mateus, Carleto, Jubal, Nuno Coelho, Walter Gonzalez","Stefanos Kapino, Alberto Botia, Luka Milivojevic, Manuel da Costa, Alejandro Dominguez, Esteban Cambiasso, Alberto de la Bella, Diogo Figueiras, Felipe Pardo, Seba, Ideye Brown"
