date,home_team,away_team,home_score,away_score,home_lineup,away_lineup
6.11.2015,Angers ,Rennes ,0,2,"['Ludovic Butelle', 'Ismaël Traoré', 'Vincent Manceau', 'Yoann Andreu', 'Olivier Auriac', 'Thomas Mangani', 'Cheikh Ndoye', 'Romain Saïss', 'Abdoul Camara', 'Billy Ketkeophomphone', 'Gilles Sunu']","['Benoît Costil', 'Fallou Diagne', 'Sylvain Armand', 'Ludovic Baal', 'Steven Moreira', 'Benjamin André', 'Abdoulaye Doucouré', 'Gelson Fernandes', 'Pedro Henrique', 'Kamil Grosicki', 'Giovanni Sio']"
7.11.2015,Paris S-G ,Toulouse FC ,5,0,"['Kevin Trapp', 'David Luiz', 'Thiago Silva', 'Gregory van der Wiel', 'Layvin Kurzawa', 'Thiago Motta', 'Blaise Matuidi', 'Adrien Rabiot', 'Ángel Di María', 'Edinson Cavani', 'Zlatan Ibrahimovic']","['Ali Ahamada', 'Jean-Armel Kana-Biyik', 'Marcel Tisserand', 'William Matheus', 'Pavle Ninkov', 'Zinédine Machach', 'Etienne Didot', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Martin Braithwaite', 'Somalia']"
7.11.2015,Lorient ,ESTAC Troyes ,4,1,"['Benjamin Lecomte', 'Zargo Touré', 'Lamine Koné', 'Lamine Gassama', 'Raphaël Guerreiro', 'François Bellugou', 'Didier Ndong', 'Maxime Barthelmé', 'Yann Jouffre', 'Benjamin Jeannot', 'Benjamin Moukandjo']","['Paul Bernardoni', 'Dusan Veskovac', 'Mouhamadou Dabo', 'Anele Ngcongca', 'Jessy Pi', 'Fabien Camus', 'Yoann Court', 'Lossémy Karaboué', 'Jimmy Cabot', 'Benjamin Nivet', 'Brayan Perea']"
7.11.2015,Lille ,Bastia ,1,1,"['Vincent Enyeama', 'Adama Soumaoro', 'Marko Basa', 'Stoppila Sunzu', 'Sébastien Corchia', 'Rio Mavuba', 'Mounir Obbadi', 'Eric Bauthéac', 'Yaw Yeboah', 'Sofiane Boufal', 'Serhou Guirassy']","['Jean-Louis Leca', 'François Modesto', 'Sébastien Squillaci', 'Gilles Cioni', 'Julian Palmieri', 'Yannick Cahuzac', 'Seko Fofana', 'Sadio Diallo', 'Gaël Danic', 'Floyd Ayité', 'Florian Raspentino']"
7.11.2015,Montpellier ,Nantes ,2,1,"['Laurent Pionnier', 'Daniel Congré', 'Vitorino Hilton', 'Jérôme Roussillon', ""Mamadou N'Diaye"", 'Ramy Bensebaini', 'Jonas Martin', 'Bryan Dabo', 'Ryad Boudebouz', 'Souleymane Camara', 'Casimir Ninga']","['Rémy Riou', 'Lorik Cana', 'Oswaldo Vizcarrondo', 'Wilfried Moimbé', 'Youssouf Sabaly', 'Birama Touré', 'Jules Iloki', 'Adrien Thomasson', 'Kolbeinn Sigthorsson', 'Yacine Bammou', 'Johan Audel']"
7.11.2015,Caen ,Guingamp ,2,1,"['Rémy Vercoutre', 'Alaeddine Yahia', 'Damien Da Silva', 'Dennis Appiah', 'Chaker Alhadhur', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Andy Delort', 'Vincent Bessat', 'Ronny Rodelin']","['Jonas Lössl', 'Jérémy Sorbon', 'Franck Hery', 'Dorian Levêque', 'Lars Jacobsen', 'Moustapha Diallo', 'Lionel Mathis', 'Nicolas Benezet', 'Marcus Coco', 'Yannis Salibur', 'Jimmy Briand']"
7.11.2015,Reims ,Gazélec Ajaccio ,1,2,"['Kossi Agassa', 'Aissa Mandi', 'Anthony Weber', 'Franck Signorino', 'Hamari Traoré', 'Jaba Kankava', 'Antoine Devaux', 'Frédéric Bulot', 'Diego', 'Gaëtan Charbonnier', 'Nicolas de Préville']","['Clément Maury', 'Jérémie Bréchet', 'Kader Mangane', 'Pablo Martinez', 'David Ducourtioux', 'Issiaga Sylla', 'Jérôme Le Moigne', 'Louis Poggi', 'Mohamed Larbi', 'Jacques Zoua', 'Khalid Boutaïb']"
8.11.2015,Marseille ,Nice ,0,1,"['Steve Mandanda', 'Karim Rekik', 'Stéphane Sparagna', 'Javier Manquillo', 'Benjamin Mendy', 'Alaixys Romao', 'Lucas Silva', 'Abdelaziz Barrada', 'Lucas Ocampos', 'Michy Batshuayi', ""Georges-Kévin N'Koudou""]","['Mouez Hassen', 'Paul Baysse', 'Maxime Le Marchand', 'Jérémy Pied', 'Ricardo Pereira', 'Nampalys Mendy', 'Jean-Michaël Seri', 'Vincent Koziello', 'Hatem Ben Arfa', 'Wallyson Mallmann', 'Valère Germain']"
8.11.2015,Bordeaux ,Monaco ,3,1,"['Cédric Carrasso', 'Nicolas Pallois', 'Lamine Sané', 'Cédric Yambéré', 'Diego Contento', 'André Poko', 'Jaroslav Plasil', 'Wahbi Khazri', 'Enzo Crivelli', 'Nicolas Maurice-Belay', 'Henri Saivet']","['Danijel Subasic', 'Ricardo Carvalho', 'Andrea Raggi', 'Elderson Echiejile', 'Fabinho', 'Jérémy Toulalan', 'João Moutinho', 'Mario Pasalic', 'Bernardo Silva', 'Hélder Costa', 'Guido Carrillo']"
8.11.2015,Lyon ,Saint-Etienne ,3,0,"['Anthony Lopes', 'Samuel Umtiti', 'Mapou Yanga-Mbiwa', 'Rafael', 'Jérémy Morel', 'Maxime Gonalons', 'Jordan Ferri', 'Corentin Tolisso', 'Mathieu Valbuena', 'Claudio Beauvue', 'Alexandre Lacazette']","['Stéphane Ruffier', 'Florentin Pogba', 'Loïc Perrin', 'Benoît Assou-Ekotto', 'François Clerc', 'Fabien Lemoine', 'Jérémy Clément', 'Vincent Pajot', 'Romain Hamouma', 'Robert Beric', 'Nolan Roux']"
20.11.2015,Nice ,Lyon ,3,0,"['Mouez Hassen', 'Paul Baysse', 'Romain Genevois', 'Maxime Le Marchand', 'Jérémy Pied', 'Nampalys Mendy', 'Jean-Michaël Seri', 'Niklas Hult', 'Vincent Koziello', 'Hatem Ben Arfa', 'Valère Germain']","['Anthony Lopes', 'Mapou Yanga-Mbiwa', 'Rafael', 'Jérémy Morel', 'Maxime Gonalons', 'Sergi Darder', 'Jordan Ferri', 'Corentin Tolisso', 'Mathieu Valbuena', 'Claudio Beauvue', 'Alexandre Lacazette']"
21.11.2015,Lorient ,Paris S-G ,1,2,"['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Vincent Le Goff', 'Raphaël Guerreiro', 'Lamine Gassama', 'François Bellugou', 'Didier Ndong', 'Maxime Barthelmé', 'Benjamin Jeannot', 'Benjamin Moukandjo']","['Kevin Trapp', 'Presnel Kimpembe', 'Thiago Silva', 'Gregory van der Wiel', 'Maxwell', 'Thiago Motta', 'Adrien Rabiot', 'Blaise Matuidi', 'Lucas', 'Hervin Ongenda', 'Zlatan Ibrahimovic']"
21.11.2015,Monaco ,Nantes ,1,0,"['Danijel Subasic', 'Ricardo Carvalho', 'Andrea Raggi', 'Fábio Coentrão', 'Almamy Touré', 'Jérémy Toulalan', 'João Moutinho', 'Bernardo Silva', 'Mario Pasalic', 'Guido Carrillo', 'Hélder Costa']","['Rémy Riou', 'Lorik Cana', 'Koffi Djidji', 'Youssouf Sabaly', 'Wilfried Moimbé', 'Léo Dubois', 'Birama Touré', 'Abdoulaye Touré', 'Jules Iloki', 'Kolbeinn Sigthorsson', 'Yacine Bammou']"
21.11.2015,Guingamp ,Toulouse FC ,2,0,"['Jonas Lössl', 'Jérémy Sorbon', 'Christophe Kerbrat', 'Lars Jacobsen', 'Dorian Levêque', 'Moustapha Diallo', 'Younousse Sankharé', 'Marcus Coco', 'Sloan Privat', 'Yannis Salibur', 'Jimmy Briand']","['Ali Ahamada', 'Jean-Armel Kana-Biyik', 'Marcel Tisserand', 'William Matheus', 'Yann Bodiger', 'Zinédine Machach', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Martin Braithwaite', 'Somalia', 'Wissam Ben Yedder']"
21.11.2015,ESTAC Troyes ,Lille ,1,1,"['Paul Bernardoni', 'Dusan Veskovac', 'Matthieu Saunier', 'Jonathan Martins Pereira', 'Mouhamadou Dabo', 'Jessy Pi', 'Thomas Ayasse', 'Yoann Court', 'Stéphane Darbion', 'Benjamin Nivet', 'Corentin Jean']","['Vincent Enyeama', 'Marko Basa', 'Renato Civelli', 'Djibril Sidibé', 'Sébastien Corchia', 'Rio Mavuba', 'Nolan Mbemba', 'Florent Balmont', 'Eric Bauthéac', 'Serhou Guirassy', 'Yassine Benzia']"
21.11.2015,Montpellier ,Reims ,3,1,"['Laurent Pionnier', 'Vitorino Hilton', 'Daniel Congré', 'William Rémy', 'Jérôme Roussillon', 'Ramy Bensebaini', 'Bryan Dabo', 'Jonas Martin', 'Ryad Boudebouz', 'Mustapha Yatabaré', 'Casimir Ninga']","['Kossi Agassa', 'Anthony Weber', 'Aissa Mandi', 'Franck Signorino', 'Hamari Traoré', 'Omenuke Mfulu', 'Jaba Kankava', 'Antoine Devaux', 'Diego', ""David N'Gog"", 'Jordan Siebatcheu']"
22.11.2015,Bastia ,Gazélec Ajaccio ,1,2,"['Jean-Louis Leca', 'Sébastien Squillaci', 'François Modesto', 'Gilles Cioni', 'Julian Palmieri', 'Yannick Cahuzac', 'Seko Fofana', 'Axel Ngando', 'Gaël Danic', 'Brandão', 'Floyd Ayité']","['Clément Maury', 'Pablo Martinez', 'Jérémie Bréchet', 'Kader Mangane', 'Alexandre Coeff', 'David Ducourtioux', 'Jérôme Le Moigne', 'Louis Poggi', 'Mohamed Larbi', 'Jacques Zoua', 'Khalid Boutaïb']"
22.11.2015,Caen ,Angers ,0,0,"['Rémy Vercoutre', 'Alaeddine Yahia', 'Damien Da Silva', 'Chaker Alhadhur', 'Dennis Appiah', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Vincent Bessat', 'Ronny Rodelin', 'Andy Delort']","['Ludovic Butelle', 'Romain Thomas', 'Ismaël Traoré', 'Arnold Bouka Moutou', 'Vincent Manceau', 'Yoann Andreu', 'Thomas Mangani', 'Cheikh Ndoye', 'Romain Saïss', 'Billy Ketkeophomphone', 'Gilles Sunu']"
22.11.2015,Rennes ,Bordeaux ,2,2,"['Benoît Costil', 'Sylvain Armand', 'Fallou Diagne', 'Steven Moreira', 'Ludovic Baal', 'Benjamin André', 'Gelson Fernandes', 'Abdoulaye Doucouré', 'Ousmane Dembélé', 'Paul-Georges Ntep', 'Giovanni Sio']","['Cédric Carrasso', 'Lamine Sané', 'Nicolas Pallois', 'Cédric Yambéré', 'Frédéric Guilbert', 'Diego Contento', 'Clément Chantôme', 'Wahbi Khazri', 'Enzo Crivelli', 'Nicolas Maurice-Belay', 'Henri Saivet']"
22.11.2015,Saint-Etienne ,Marseille ,0,2,"['Stéphane Ruffier', 'Loïc Perrin', 'Benoît Assou-Ekotto', 'Pierre-Yves Polomat', 'François Clerc', 'Renaud Cohade', 'Vincent Pajot', 'Valentin Eysseric', 'Kevin Monnet-Paquet', 'Romain Hamouma', 'Nolan Roux']","['Steve Mandanda', 'Karim Rekik', ""Nicolas N'Koulou"", 'Javier Manquillo', 'Brice Dja Djédjé', 'Lassana Diarra', 'Mauricio Isla', 'Rémy Cabella', 'Lucas Ocampos', ""Georges-Kévin N'Koudou"", 'Michy Batshuayi']"
27.11.2015,Lyon ,Montpellier ,2,4,"['Anthony Lopes', 'Milan Bisevac', 'Rafael', 'Jérémy Morel', 'Maxime Gonalons', 'Sergi Darder', 'Corentin Tolisso', 'Jordan Ferri', 'Mathieu Valbuena', 'Claudio Beauvue', 'Alexandre Lacazette']","['Laurent Pionnier', 'Daniel Congré', 'William Rémy', 'Vitorino Hilton', 'Jérôme Roussillon', 'Mathieu Deplagne', 'Ramy Bensebaini', 'Jonas Martin', 'Bryan Dabo', 'Ryad Boudebouz', 'Casimir Ninga']"
28.11.2015,Paris S-G ,ESTAC Troyes ,4,1,"['Kevin Trapp', 'David Luiz', 'Thiago Silva', 'Gregory van der Wiel', 'Layvin Kurzawa', 'Benjamin Stambouli', 'Adrien Rabiot', 'Lucas', 'Ángel Di María', 'Edinson Cavani', 'Zlatan Ibrahimovic']","['Paul Bernardoni', 'Johan Martial', 'Matthieu Saunier', 'Chris Mavinga', 'Jonathan Martins Pereira', 'Jessy Pi', 'Thomas Ayasse', 'Fabien Camus', 'Benjamin Nivet', 'Stéphane Darbion', 'Corentin Jean']"
28.11.2015,Angers ,Lille ,2,0,"['Ludovic Butelle', 'Romain Thomas', 'Ismaël Traoré', 'Yoann Andreu', 'Vincent Manceau', 'Cheikh Ndoye', 'Romain Saïss', 'Thomas Mangani', 'Abdoul Camara', 'Billy Ketkeophomphone', 'Gilles Sunu']","['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Florent Balmont', 'Marvin Martin', 'Eric Bauthéac', 'Lenny Nangis', 'Junior Tallo']"
28.11.2015,Nantes ,Bastia ,0,0,"['Rémy Riou', 'Lorik Cana', 'Oswaldo Vizcarrondo', 'Wilfried Moimbé', 'Ermir Lenjani', 'Youssouf Sabaly', 'Lucas Deaux', 'Alejandro Bedoya', 'Jules Iloki', 'Yacine Bammou', 'Kolbeinn Sigthorsson']","['Jean-Louis Leca', 'François Modesto', 'Mathieu Peybernes', 'Florian Marange', 'Gilles Cioni', 'Julian Palmieri', 'Yannick Cahuzac', 'Mehdi Mostefa', 'Gaël Danic', 'Florian Raspentino', 'Floyd Ayité']"
28.11.2015,Gazélec Ajaccio ,Lorient ,1,1,"['Jules Goda', 'Jérémie Bréchet', 'Alexandre Coeff', 'Rodéric Filippi', 'David Ducourtioux', 'Issiaga Sylla', 'Jérôme Le Moigne', 'Damjan Djokovic', 'Mohamed Larbi', 'Khalid Boutaïb', 'Jacques Zoua']","['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Lamine Gassama', 'Raphaël Guerreiro', 'François Bellugou', 'Walid Mesloub', 'Didier Ndong', 'Yann Jouffre', 'Romain Philippoteaux', 'Benjamin Moukandjo']"
28.11.2015,Reims ,Rennes ,2,2,"['Kossi Agassa', 'Anthony Weber', 'Aissa Mandi', 'Franck Signorino', 'Hamari Traoré', 'Jaba Kankava', 'Antoine Devaux', 'Prince Oniangué', 'Diego', 'Nicolas de Préville', ""David N'Gog""]","['Benoît Costil', 'Sylvain Armand', 'Mexer', ""Cheikh M'Bengue"", 'Steven Moreira', 'Yacouba Sylla', 'Gelson Fernandes', 'Benjamin André', 'Jérémie Boga', 'Pedro Henrique', 'Kamil Grosicki']"
28.11.2015,Toulouse FC ,Nice ,2,0,"['Alban Lafont', 'Issa Diop', 'Marcel Tisserand', 'William Matheus', 'Yann Bodiger', 'Zinédine Machach', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Martin Braithwaite', 'Wissam Ben Yedder', 'Somalia']","['Mouez Hassen', 'Mathieu Bodmer', 'Maxime Le Marchand', 'Romain Genevois', 'Ricardo Pereira', 'Jérémy Pied', 'Jean-Michaël Seri', 'Nampalys Mendy', 'Vincent Koziello', 'Hatem Ben Arfa', 'Valère Germain']"
29.11.2015,Saint-Etienne ,Guingamp ,3,0,"['Stéphane Ruffier', 'Moustapha Bayal Sall', 'Loïc Perrin', 'Ronaël Pierre-Gabriel', 'Benoît Assou-Ekotto', 'Fabien Lemoine', 'Jérémy Clément', 'Romain Hamouma', 'Kevin Monnet-Paquet', 'Valentin Eysseric', 'Neal Maupay']","['Jonas Lössl', 'Jérémy Sorbon', 'Christophe Kerbrat', 'Lars Jacobsen', 'Dorian Levêque', 'Younousse Sankharé', 'Moustapha Diallo', 'Marcus Coco', 'Yannis Salibur', 'Mana Dembélé', 'Jimmy Briand']"
29.11.2015,Bordeaux ,Caen ,1,4,"['Cédric Carrasso', 'Cédric Yambéré', 'Lamine Sané', 'Frédéric Guilbert', 'Diego Contento', 'Clément Chantôme', 'André Poko', 'Wahbi Khazri', 'Cheick Diabaté', 'Henri Saivet', 'Nicolas Maurice-Belay']","['Rémy Vercoutre', 'Damien Da Silva', 'Syam Ben Youssef', 'Chaker Alhadhur', 'Dennis Appiah', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Vincent Bessat', 'Ronny Rodelin', 'Andy Delort']"
1.12.2015,Angers ,Paris S-G ,0,0,"['Ludovic Butelle', 'Ismaël Traoré', 'Romain Thomas', 'Vincent Manceau', 'Yoann Andreu', 'Thomas Mangani', 'Romain Saïss', 'Cheikh Ndoye', 'Abdoul Camara', 'Billy Ketkeophomphone', 'Gilles Sunu']","['Kevin Trapp', 'David Luiz', 'Thiago Silva', 'Serge Aurier', 'Maxwell', 'Thiago Motta', 'Blaise Matuidi', 'Adrien Rabiot', 'Lucas', 'Ángel Di María', 'Edinson Cavani']"
1.12.2015,Lorient ,Nice ,0,0,"['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Raphaël Guerreiro', 'Vincent Le Goff', 'Pape Paye', 'Rémi Mulumba', 'Didier Ndong', 'Yann Jouffre', 'Benjamin Jeannot', 'Benjamin Moukandjo']","['Yoan Cardinale', 'Paul Baysse', 'Romain Genevois', 'Maxime Le Marchand', 'Ricardo Pereira', 'Nampalys Mendy', 'J.-S. Raheriharimanana', 'Niklas Hult', 'Wallyson Mallmann', 'Paulin Puel', 'Alexandre Mendy']"
1.12.2015,Nantes ,Lyon ,0,0,"['Maxime Dupé', 'Oswaldo Vizcarrondo', 'Koffi Djidji', 'Ermir Lenjani', 'Youssouf Sabaly', 'Léo Dubois', 'Lucas Deaux', 'Abdoulaye Touré', 'Jules Iloki', 'Adryan', 'Emiliano Sala']","['Mathieu Gorgelin', 'Bakary Koné', 'Rafael', 'Henri Bédimo', 'Jérémy Morel', 'Maxime Gonalons', 'Arnold Mvuemba', 'Jordan Ferri', 'Steed Malbranque', 'Claudio Beauvue', 'Alexandre Lacazette']"
2.12.2015,Monaco ,Caen ,1,1,"['Danijel Subasic', 'Ricardo Carvalho', 'Wallace', 'Fábio Coentrão', 'Fabinho', 'Almamy Touré', 'João Moutinho', 'Mario Pasalic', 'Bernardo Silva', 'Stephan El Shaarawy', 'Guido Carrillo']","['Rémy Vercoutre', 'Damien Da Silva', 'Syam Ben Youssef', 'Chaker Alhadhur', 'Dennis Appiah', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Vincent Bessat', 'Ronny Rodelin', 'Andy Delort']"
2.12.2015,Guingamp ,Reims ,1,2,"['Jonas Lössl', 'Jérémy Sorbon', 'Christophe Kerbrat', 'Reynald Lemaître', 'Lars Jacobsen', 'Moustapha Diallo', 'Younousse Sankharé', 'Marcus Coco', 'Jimmy Briand', 'Sloan Privat', 'Yannis Salibur']","['Kossi Agassa', 'Anthony Weber', 'Aissa Mandi', 'Hamari Traoré', 'Franck Signorino', 'Alexi Peuget', 'Antoine Devaux', 'Prince Oniangué', 'Odair Fortes', ""David N'Gog"", 'Nicolas de Préville']"
2.12.2015,ESTAC Troyes ,Toulouse FC ,0,3,"['Paul Bernardoni', 'Johan Martial', 'Matthieu Saunier', 'Jonathan Martins Pereira', 'Mouhamadou Dabo', 'Jessy Pi', 'Thomas Ayasse', 'Fabien Camus', 'Lossémy Karaboué', 'Stéphane Darbion', 'Corentin Jean']","['Alban Lafont', 'Issa Diop', 'William Matheus', 'Marcel Tisserand', 'Yann Bodiger', 'Zinédine Machach', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Wissam Ben Yedder', 'Martin Braithwaite', 'Somalia']"
2.12.2015,Montpellier ,Gazélec Ajaccio ,0,2,"['Laurent Pionnier', 'Daniel Congré', 'Vitorino Hilton', 'William Rémy', 'Jérôme Roussillon', 'Morgan Sanson', 'Bryan Dabo', 'Jonas Martin', 'Ryad Boudebouz', 'Mustapha Yatabaré', 'Casimir Ninga']","['Jules Goda', 'Kader Mangane', 'Alexandre Coeff', 'Rodéric Filippi', 'Issiaga Sylla', 'Amos Youga', 'Jérôme Le Moigne', 'Louis Poggi', 'Mohamed Larbi', 'Issiar Dia', 'Jacques Zoua']"
2.12.2015,Bastia ,Bordeaux ,1,0,"['Jean-Louis Leca', 'François Modesto', 'Mathieu Peybernes', 'Yassine Jebbour', 'Julian Palmieri', 'Florian Marange', 'Seko Fofana', 'Mehdi Mostefa', 'Gaël Danic', 'Brandão', 'Floyd Ayité']","['Cédric Carrasso', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Clément Chantôme', 'Jaroslav Plasil', 'Jussiê', 'Nicolas Maurice-Belay', 'Henri Saivet', 'Diego Rolán', 'Enzo Crivelli']"
2.12.2015,Lille ,Saint-Etienne ,1,0,"['Vincent Enyeama', 'Adama Soumaoro', 'Stoppila Sunzu', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Florent Balmont', 'Marvin Martin', 'Eric Bauthéac', 'Junior Tallo', 'Yassine Benzia']","['Stéphane Ruffier', 'Loïc Perrin', 'Florentin Pogba', 'Benoît Assou-Ekotto', 'François Clerc', 'Jérémy Clément', 'Vincent Pajot', 'Jonathan Bamba', 'Kevin Monnet-Paquet', 'Valentin Eysseric', 'Nolan Roux']"
4.12.2015,Nice ,Paris S-G ,0,3,"['Yoan Cardinale', 'Romain Genevois', 'Mathieu Bodmer', 'Paul Baysse', 'Maxime Le Marchand', 'Nampalys Mendy', 'Jean-Michaël Seri', 'Vincent Koziello', 'Niklas Hult', 'Hatem Ben Arfa', 'Valère Germain']","['Kevin Trapp', 'Thiago Silva', 'Marquinhos', 'Serge Aurier', 'Layvin Kurzawa', 'Thiago Motta', 'Benjamin Stambouli', 'Blaise Matuidi', 'Ángel Di María', 'Zlatan Ibrahimovic', 'Edinson Cavani']"
5.12.2015,Lyon ,Angers ,0,2,"['Anthony Lopes', 'Bakary Koné', 'Henri Bédimo', 'Jérémy Morel', 'Lucas Tousart', 'Arnold Mvuemba', 'Jordan Ferri', 'Corentin Tolisso', 'Steed Malbranque', 'Mathieu Valbuena', 'Alexandre Lacazette']","['Ludovic Butelle', 'Romain Thomas', 'Ismaël Traoré', 'Arnold Bouka Moutou', 'Gaël Angoula', 'Yoann Andreu', 'Thomas Mangani', 'Cheikh Ndoye', 'Romain Saïss', 'Abdoul Camara', 'Gilles Sunu']"
5.12.2015,Gazélec Ajaccio ,Nantes ,1,1,"['Paul-André Guerin', 'Rodéric Filippi', 'Jérémie Bréchet', 'Kader Mangane', 'Alexandre Coeff', 'David Ducourtioux', 'Issiaga Sylla', 'Damjan Djokovic', 'Khalid Boutaïb', 'Kévin Mayi', 'John Tshibumbu']","['Maxime Dupé', 'Lorik Cana', 'Oswaldo Vizcarrondo', 'Ermir Lenjani', 'Youssouf Sabaly', 'Léo Dubois', 'Alejandro Bedoya', 'Lucas Deaux', 'Adrien Thomasson', 'Kolbeinn Sigthorsson', 'Emiliano Sala']"
5.12.2015,Bastia ,Monaco ,1,2,"['Jean-Louis Leca', 'Mathieu Peybernes', 'François Modesto', 'Florian Marange', 'Gilles Cioni', 'Julian Palmieri', 'Yannick Cahuzac', 'Axel Ngando', 'Mehdi Mostefa', 'Gaël Danic', 'Florian Raspentino']","['Danijel Subasic', 'Ricardo Carvalho', 'Wallace', 'Fábio Coentrão', 'Almamy Touré', 'Elderson Echiejile', 'Fabinho', 'Tiémoué Bakayoko', 'Gabriel Boschilia', 'Nabil Dirar', 'Lacina Traoré']"
5.12.2015,Caen ,Lille ,1,2,"['Rémy Vercoutre', 'Damien Da Silva', 'Alaeddine Yahia', 'Emmanuel Imorou', 'Dennis Appiah', 'Nicolas Seube', 'Jonathan Delaplace', 'Julien Féret', 'Hervé Bazile', 'Andy Delort', 'Ronny Rodelin']","['Vincent Enyeama', 'Renato Civelli', 'Adama Soumaoro', 'Sébastien Corchia', 'Djibril Sidibé', 'Rio Mavuba', 'Florent Balmont', 'Marvin Martin', 'Eric Bauthéac', 'Sofiane Boufal', 'Yassine Benzia']"
5.12.2015,Reims ,ESTAC Troyes ,1,1,"['Kossi Agassa', 'Mohamed Fofana', 'Mickaël Tacalfred', 'Aissa Mandi', 'Franck Signorino', 'Jaba Kankava', 'Prince Oniangué', 'Antoine Devaux', 'Odair Fortes', ""David N'Gog"", 'Nicolas de Préville']","['Paul Bernardoni', 'Johan Martial', 'Matthieu Saunier', 'Chris Mavinga', 'Anele Ngcongca', 'Jessy Pi', 'Thiago Xavier', 'Benjamin Nivet', 'Jimmy Cabot', 'Corentin Jean', 'Brayan Perea']"
5.12.2015,Toulouse FC ,Lorient ,2,3,"['Alban Lafont', 'Issa Diop', 'Jean-Armel Kana-Biyik', 'William Matheus', 'Yann Bodiger', 'Zinédine Machach', 'Jean-Daniel Akpa Akpro', 'Óscar Trejo', 'Aleksandar Pesic', 'Wissam Ben Yedder', 'Somalia']","['Benjamin Lecomte', 'Lamine Koné', 'Zargo Touré', 'Lamine Gassama', 'Vincent Le Goff', 'François Bellugou', 'Walid Mesloub', 'Didier Ndong', 'Maxime Barthelmé', 'Romain Philippoteaux', 'Benjamin Jeannot']"
6.12.2015,Marseille ,Montpellier ,2,2,"['Steve Mandanda', ""Nicolas N'Koulou"", 'Karim Rekik', 'Javier Manquillo', 'Brice Dja Djédjé', 'Alaixys Romao', 'Mauricio Isla', 'Abdelaziz Barrada', 'Rémy Cabella', ""Georges-Kévin N'Koudou"", 'Michy Batshuayi']","['Laurent Pionnier', 'Vitorino Hilton', 'William Rémy', 'Daniel Congré', 'Ramy Bensebaini', 'Mathieu Deplagne', 'Jérôme Roussillon', 'Bryan Dabo', 'Jonas Martin', 'Ryad Boudebouz', 'Casimir Ninga']"
6.12.2015,Bordeaux ,Guingamp ,1,0,"['Cédric Carrasso', 'Pablo', 'Cédric Yambéré', 'Diego Contento', 'Frédéric Guilbert', 'Jaroslav Plasil', 'Wahbi Khazri', 'Adam Ounas', 'Nicolas Maurice-Belay', 'Henri Saivet', 'Cheick Diabaté']","['Jonas Lössl', 'Jérémy Sorbon', 'Benjamin Angoua', 'Christophe Kerbrat', 'Laurent Dos Santos', 'Julien Cardy', 'Younousse Sankharé', 'Thibault Giresse', 'Nicolas Benezet', 'Ludovic Blas', 'Mana Dembélé']"
4.12.2015,Nice ,Paris S-G ,0,3,"['Yoan Cardinale', 'Romain Genevois', 'Paul Baysse', 'Maxime Le Marchand', 'Mathieu Bodmer', 'Jean-Michaël Seri', 'Nampalys Mendy', 'Vincent Koziello', 'Niklas Hult', 'Hatem Ben Arfa', 'Valère Germain']","['Kevin Trapp', 'Thiago Silva', 'Marquinhos', 'Serge Aurier', 'Layvin Kurzawa', 'Thiago Motta', 'Benjamin Stambouli', 'Blaise Matuidi', 'Ángel Di María', 'Zlatan Ibrahimovic', 'Edinson Cavani']"
5.12.2015,Gazélec Ajaccio ,Nantes ,1,1,"['Paul-André Guerin', 'Rodéric Filippi', 'Jérémie Bréchet', 'Kader Mangane', 'Alexandre Coeff', 'David Ducourtioux', 'Issiaga Sylla', 'Damjan Djokovic', 'Khalid Boutaïb', 'John Tshibumbu', 'Kévin Mayi']","['Maxime Dupé', 'Lorik Cana', 'Oswaldo Vizcarrondo', 'Ermir Lenjani', 'Youssouf Sabaly', 'Léo Dubois', 'Lucas Deaux', 'Alejandro Bedoya', 'Adrien Thomasson', 'Kolbeinn Sigthorsson', 'Emiliano Sala']"
